,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,523.731,9.691,111.306,521.876,529.73,8.783,463.439,4466.772,90.186,12.249,6.347,8.184,3.621,4428.2,466.737,4362.977,11.021,8.64,10.045,24.654,9.98,75.659,0.15207888,0.3157393,0.048017282
Pareto solution 1,471.0975254386983,-171.45253911179816,-44.43370650680163,468.77871801825563,478.59621454761236,-172.58752186658512,395.7324865598082,5399.898534523072,-70.83379957490388,-168.2549735789703,-175.63252385114038,-173.33621100921027,-179.04004245270835,5351.684072137414,399.8550074755731,5270.154825250385,-169.78998776533854,-172.7662896449283,-171.01002281319006,-152.74877867281975,-171.09133243109227,-88.99252743942998,0.15207885,0.31573927,0.048017267
Pareto solution 2,523.7310221798593,9.690973841822597,111.30603552267257,521.8759762435052,529.7299745677774,8.782989839566653,463.43899107674724,4466.771812935556,90.18596547133802,12.24902626808489,6.346981647201574,8.184029719172031,3.620971169094446,4428.2002430270295,466.73700891014596,4362.976863129996,11.021010515843045,8.639975616892116,10.044986880709075,24.653979991431697,9.979941387960935,75.65898097814352,0.15207887,0.3157392,0.048017263
