,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_125,Node_126,Node_127,Node_128,Node_129,Node_130,Node_131,Node_132,Node_133,Node_134,Node_135,Node_136,Node_137,Node_138,Node_139,Node_140,Node_141,Node_142,Node_143,Node_144,Node_145,Node_146,Node_147,Node_148,Node_149,Node_150,Node_151,Node_152,Node_153,Node_154,Node_155,Node_156,Node_157,Node_158,Node_159,Node_160,Node_161,Node_162,Node_163,Node_164,Node_165,Node_166,Node_167,Node_168,Node_169,Node_170,Node_171,Node_172,Node_173,Node_174,Node_175,Node_176,Node_177,Node_178,Node_179,Node_180,Node_181,Node_182,Node_183,Node_184,Node_185,Node_186,Node_187,Node_188,Node_189,Node_190,Node_191,Node_192,Node_193,Node_194,Node_195,Node_196,Node_197,Node_198,Node_199,Node_200,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,27.36,0.037,22.336,0.0,4.327,0.113,0.007,0.874,25.532,0.029,0.862,6.309,0.168,0.07,0.006,1.242,25.405,0.011,0.003,1.547,2.179,0.474,674.94,1.616,0.019,0.027,3.7,0.031,0.532,2.11,37.468,0.097,1.199,0.0,1.376,0.049,0.022,0.004,10.678,1.335,2.416,0.001,0.018,650.938,4.494,0.001,0.0,2.502,0.035,2.124,0.076,0.021,2.097,3.211,0.0,0.02,0.026,0.253,4.367,0.893,24.12,0.017,1.562,2.048,14.662,9.374,1.483,0.016,2.736,0.074,1.617,0.008,0.043,0.053,0.108,0.411,6.45,1.938,342.439,1.036,1.618,0.0,2.775,4.91,0.44,0.078,0.0,0.001,327.963,3.166,17.547,24.059,1.006,0.128,0.001,1.039,0.0,1.239,5.973,11.899,3.264,0.17,0.001,0.228,0.126,0.121,3.739,326.102,0.121,322.775,24.994,0.079,0.455,0.096,4.033,40.921,0.002,0.364,1.557,61.682,0.003,0.418,0.188,0.034,0.039,0.135,2.297,0.066,0.0,167.512,2.23,0.0,25.656,29.164,0.0,0.207,0.131,0.0,0.043,0.281,0.604,2.255,2.967,2.19,0.05,0.083,2.971,0.03,8.681,0.599,4.962,2.852,804.973,1.059,36.037,0.673,1.479,0.146,2.928,0.0,15.354,6.679,0.737,2.655,802.945,4.141,0.0,3.323,11.841,0.608,3.704,3.441,3.523,0.068,0.502,0.547,0.635,0.03,1040.302,0.421,327.763,0.0,76.808,0.19,0.56,70.545,0.0,0.0,0.505,12.684,1.586,6.765,196.921,3.683,0.675,25.731,6.088,5.129,32.403,3.373,5.47,439.051,178.379,21.141,66.361,2.59,2.186,8.033,9.311,5.61,1.501,2.65,80.734,2.298,0.29777196,0.6541759,0.19479524
Pareto solution 1,22.968565431668708,-18.015937690950523,15.43256412252208,-18.071439610171183,-11.580936618814121,-17.90194012231359,-18.06093557418444,-16.760433596605253,20.22656337929675,-18.027936593550294,-16.778435947474463,-8.607934707306413,-17.81943867375867,-17.9664392199993,-18.06243044079747,-16.20843611338114,20.036065811889557,-18.054932125915002,-18.06693902245388,-15.750934984342166,-14.802933745630071,-17.360434684167558,994.3386212332989,-15.647433457752868,-18.04293322331523,-18.03093432071546,-12.52143154870464,-18.024938866385128,-17.273436644864887,-14.906439269188922,38.13056181794502,-17.92593393054358,-16.272931214097298,-18.071439610171183,-16.007436508471983,-17.997935340081312,-18.038440629537035,-18.065436161901744,-2.054435478815776,-16.06893787899253,-14.447435279597812,-18.069936749619046,-18.044436083867367,958.3355822342128,-11.330438542953743,-18.069936749619046,-18.071439610171183,-14.318437084226389,-18.01893541811569,-14.885435194184993,-17.957434047595143,-18.039935496150065,-14.925936486671162,-13.254939413294778,-18.071439610171183,-18.0414383567022,-18.032437181267596,-17.691935345000275,-11.520934111876159,-16.73193520368841,18.10856521589858,-18.045938944419504,-15.72844003969476,-14.999432762821925,3.921561603729515,-4.010436466208375,-15.846934199079442,-18.047437808002087,-13.967435208941879,-17.96043177476031,-15.645934594170285,-18.059432713632305,-18.006936515515918,-17.991931891811873,-17.909434440226505,-17.454939032291804,-8.396435063380068,-15.164435659931769,495.58703971079376,-16.51744182956645,-15.644435730587702,-18.071439610171183,-13.908935562556053,-10.706435653222343,-17.41144001264047,-17.954436320429977,-18.071439610171183,-18.069936749619046,473.87307093839627,-13.322436238145656,8.249064551484935,18.017062591909053,-16.562435715830816,-17.87944118069663,-18.069936749619046,-16.51293324791004,-18.071439610171183,-16.212936701098442,-9.111936580131442,-0.22293609604685116,-13.175435691905022,-17.816440946593502,-18.069936749619046,-17.729434913351724,-17.882438907861797,-17.889937222744265,-12.462939896257922,471.08152345068083,-17.889937222744265,466.0910671448946,19.419563235525402,-17.952937456847394,-17.388933077084403,-17.92743279412616,-12.021934260566468,43.31006678967526,-18.068441883006017,-17.5254375812774,-15.735938354577229,74.45156274274359,-18.06693902245388,-17.444438993274616,-17.789437420289687,-18.02043428169827,-18.01293196984625,-17.868941141679443,-14.625931945920456,-17.972434674329634,-18.071439610171183,233.1965565074297,-14.726435745344588,-18.071439610171183,20.412564355956192,25.674563781544634,-18.071439610171183,-17.760931033433735,-17.874936596009775,-18.071439610171183,-18.006936515515918,-17.649939185901076,-17.165434530558286,-14.688932180023585,-13.620937918344225,-14.78643825228255,-17.996432479529176,-17.946934008577955,-13.614934470074786,-18.026433732998157,-5.049936331940444,-17.17293684241031,-10.628434792384724,-13.793435133366984,1189.3880494832265,-16.482935991410613,35.98406218583703,-17.06193300396899,-15.852933650379327,-17.852437654392816,-13.679433567760498,-18.071439610171183,4.959562605879,-8.05293549994758,-16.965933789231713,-14.088939086400387,1186.3460039196507,-11.859937084560897,-18.071439610171183,-13.086934792050215,-0.3099381323190755,-17.1594350792584,-12.515436094374309,-12.909936989310154,-12.786934248269063,-17.969436947164468,-17.31843852506836,-17.250933706278374,-17.118937783741785,-18.026433732998157,1542.3815987083944,-17.43993440858776,473.57304241582824,-18.071439610171183,97.14056425894387,-17.78643969312452,-17.23143249182658,87.74605904148211,-18.071439610171183,-18.071439610171183,-17.313933940381503,0.9545631404912456,-15.69243533795634,-7.923937304576157,277.3100702579286,-12.546940208395426,-17.058935276803822,20.52506505949532,-8.93943536813913,-10.377936716524346,30.53306413448979,-13.011931658377762,-9.866436528816848,640.5050688867559,249.4970616922492,13.640065170171965,81.47006541212522,-14.186437164720246,-14.792433706612883,-6.021935375852081,-4.104932820393515,-9.656435748473086,-15.81993466974518,-14.096433404313302,103.02956330218649,-14.624437079307427,0.29777184,0.6541759,0.19479516
Pareto solution 2,27.360000906675623,0.036998824929469265,22.336000033911205,-2.1214701746430364e-06,4.326999706227468,0.11299720402075764,0.007000569187653127,0.8740012214121862,25.53199962169785,0.028999889610417995,0.8620003203276383,6.309000480944746,0.16799850280483497,0.06999780556361657,0.006003325284041239,1.2420002097231873,25.40500116015619,0.011002534953149734,0.002997604179768132,1.5470009624158365,2.1790017882239,0.47400049637064967,674.9400327784697,1.616001647061239,0.019001470272201004,0.027001404833640663,3.700002586679261,0.030998374387195327,0.531999522319893,2.109998105851332,37.46799850793528,0.09700133186743187,1.199002809750823,-2.1214701746430364e-06,1.3759996132484957,0.04900072525640553,0.021997198952590225,0.003999844295321964,10.678000466226365,1.334998699568132,2.416000099417147,0.0009991194029908002,0.01800022939903556,650.9380067790789,4.493998590008118,0.0009991194029908002,-2.1214701746430364e-06,2.501998896331429,0.03500034015269193,2.1240004894398226,0.07600125383305567,0.020999955048978336,2.0969999608631724,3.2109978432403636,-2.1214701746430364e-06,0.019998714175812893,0.02599916471808683,0.2530000558155052,4.367000877898249,0.8930008161850083,24.12000067955867,0.01699798928348173,1.5619975921807736,2.048002110348534,14.661998354716161,9.373999641424234,1.4830014859243192,0.015998746895093063,2.7360004796018984,0.07400276905627834,1.6170008894496277,0.00800181006081857,0.042999275471743204,0.05300269102190214,0.1080009920788143,0.4109982637827443,6.450000576643106,1.938000512022768,342.438986424072,1.03599639893298,1.6180001318380164,-2.1214701746430364e-06,2.775000410399514,4.9100001834149225,0.43999727713617176,0.077999738609833,-2.1214701746430364e-06,0.0009991194029908002,327.96300191318096,3.1659999600064452,17.54700048642684,24.058999180042917,1.0060001416759405,0.1279968315128599,0.0009991194029908002,1.039002120037253,-2.1214701746430364e-06,1.238999484830856,5.972999732015921,11.898999721658186,3.2640001576264694,0.1699969875816123,0.0009991194029908002,0.22800100974279758,0.12599834673608257,0.12099913706697407,3.7389975212649347,326.1019729193504,0.12099913706697407,322.77499938417986,24.993999525850285,0.07899898099822167,0.45500190084021597,0.0960020894790432,4.0330011118521725,40.921001770378226,0.0019963633066026887,0.3639988980448834,1.5569983825116651,61.68199894751848,0.002997604179768132,0.4179979567134069,0.1879993384508225,0.03400109776430327,0.03900230591818854,0.1349965244435225,2.2970023218687174,0.0660008360100619,-2.1214701746430364e-06,167.51199562334455,2.2300001220000922,-2.1214701746430364e-06,25.656000106263747,29.163999764957808,-2.1214701746430364e-06,0.20700293019319815,0.13099955488996784,-2.1214701746430364e-06,0.042999275471743204,0.28099782829576725,0.6040009318576267,2.255002165799965,2.9669988398740657,2.189998450708117,0.050001966129570974,0.08300094676371828,2.9710008056395623,0.030001130483583438,8.68099956439579,0.5989997237037414,4.962000757306669,2.852000529985162,804.9729956036736,1.0589999579560754,36.03699874343839,0.6730016165030293,1.4790015186435994,0.1459991823820701,2.928001407182421,-2.1214701746430364e-06,15.353999189356216,6.679000452138496,0.7370010929945465,2.6549978946295596,802.9449652279563,4.1409992291892195,-2.1214701746430364e-06,3.3230009240700724,11.840998697224165,0.6080008991383465,3.703999556232816,3.440998959608919,3.5230007869696465,0.06799932078683923,0.5019982688509117,0.547001148296772,0.6349984299878315,0.030001130483583438,1040.302012432574,0.42100068009051483,327.762985562782,-2.1214701746430364e-06,76.80800012485906,0.18999782322759984,0.560002291012097,70.54499664655123,-2.1214701746430364e-06,-2.1214701746430364e-06,0.5050009922280196,12.68399954576438,1.5860003935922578,6.764999249052778,196.92100412418222,3.682997479713663,0.6750001012798066,25.73100074183023,6.088000040389602,5.128999641087319,32.40300000025458,3.373002513563847,5.469999599685252,439.0510005454207,178.37899841372928,21.14100081561466,66.36100089364663,2.5899991757496537,2.1860014811545625,8.03300036832843,9.311001905427077,5.610000452995223,1.5010008390663643,2.6500016826876163,80.73399948702081,2.2979995657723293,0.29777184,0.6541759,0.19479516
Pareto solution 3,29.55571864417908,9.063467082869465,25.787717989605767,9.03571662288033,12.280967868748263,9.120465867187932,9.0409686408737,9.691218630420906,28.1847177428984,9.057468131190774,9.682218454228689,13.767468075070326,9.161717091086587,9.088216318345076,9.040220208324797,9.96721837127535,28.089468834289505,9.043969865387226,9.037965917496592,10.195968935794838,10.669969555150885,9.391218086639753,515.2407385510551,10.247719199468293,9.049968817065917,9.05596926760819,11.810719654371212,9.058966994773357,9.434717605912283,10.61821679337146,37.1367168529304,9.108468963072937,9.934969821674883,9.03571662288033,10.067717674108735,9.072468757925265,9.052216113197403,9.038717847393855,17.044218438747436,10.036966988848462,10.847717788924626,9.03646705391401,9.049218386032237,497.239219051512,12.406217156489049,9.03646705391401,9.03571662288033,10.912216886610338,9.061968219286882,10.62871833125223,9.092718904547155,9.0514676806485,10.60846818463034,11.443966471507935,9.03571662288033,9.05071724961482,9.055217337710928,9.225467756223395,12.310968372785453,9.705468826121717,27.125718411388718,9.048466456134975,10.20721640811854,10.571719546933764,20.032216730209484,16.06621769524054,10.1479693284262,9.047717024343683,11.087718323873787,9.091220040964572,10.248468631259584,9.04171907190738,9.067967170965574,9.07546998243879,9.116718708231474,9.343966911820019,13.873218396654693,10.489218598000036,265.86495978071116,9.812715513182695,10.249218063050876,9.03571662288033,11.116968396877297,12.718218101733555,9.365715922024492,9.094217768129738,9.03571662288033,9.03646705391401,255.0079674005733,11.410218059082496,22.19596845389779,27.07996747410985,9.790218070429319,9.131715837617605,9.03646705391401,9.8149698040109,9.03571662288033,9.964967577795505,13.515467888089603,17.959967630510704,11.483718082392215,9.16321595466917,9.03646705391401,9.206718971290059,9.130216974035022,9.126467316972594,11.839966230026363,253.61219765368514,9.126467316972594,251.11696550382248,27.781217671012726,9.09496719992103,9.376969389802525,9.107719531281646,12.060468798061493,39.72646926072971,9.037215486462912,9.308717137706026,10.203466751056112,55.297217049905925,9.037965917496592,9.349216431707418,9.176717717821077,9.06121878749559,9.064969443800408,9.136965357505005,10.758469455763304,9.08521859117991,9.03571662288033,134.66971518130197,10.708218055672432,9.03571662288033,28.277717981417524,30.908717756664394,9.03571662288033,9.190969912006665,9.13396763033984,9.03571662288033,9.067967170965574,9.246466335394189,9.488718663065583,10.72696933871174,11.260967218983211,10.678216802203451,9.073219188958944,9.097968424434555,11.263968443496736,9.058218562224454,15.546467512563908,9.484968006760766,12.757218532152365,11.174718361661235,612.7654686638971,9.82996793263942,36.06346702223907,9.540468926739038,10.144969103155063,9.145217600769513,11.23171889465388,9.03571662288033,20.551217481094824,14.044968428181534,9.588468534107676,11.026966385144533,611.2444458821092,12.141467386064278,9.03571662288033,11.527968782130216,17.916467111995786,9.49171888833672,11.813717381536378,11.616466934068455,11.677968304589001,9.086717454762493,9.412216665810547,9.445968575584345,9.51196653685264,9.058218562224454,789.2622192946637,9.351468224429652,254.85795713625885,9.03571662288033,66.64171805781666,9.17821658140366,9.455719682431436,61.94446544908578,9.03571662288033,9.03571662288033,9.414468458532781,18.548717748400946,10.225218259366557,14.109467525867245,156.72647105730903,11.797966323768208,9.541967790321621,28.333968582997684,13.601717744653968,12.88246781989315,33.33796793313697,11.565469599534651,13.138217663936302,338.3239663747531,142.81996677446932,24.891468638336008,58.80646863440734,10.978217345984604,10.675219075038285,15.060468240418686,16.018969268337372,13.243218553729378,10.161468593472136,11.023219226188075,69.58621757943797,10.759217888312207,0.29777193,0.6541758,0.19479519
