,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.996,0.0,0.251,0.883,0.311,20.569,0.044,0.0,0.12,0.0,0.0,0.382,128.32,0.797,0.0,133.468,0.004,0.24,0.276,0.203,0.068,0.148,0.004,0.038,0.1819274,0.33279142,0.060543876
Pareto solution 1,0.9960007692735644,-2.5239205569960177e-07,0.251000842405233,0.8829998370938483,0.31099953333421126,20.568999987935854,0.04399952272262908,-2.5239205569960177e-07,0.12000035673463572,-2.5239205569960177e-07,-2.5239205569960177e-07,0.3819994455024016,128.32001067353212,0.7969995798457603,-2.5239205569960177e-07,133.4680013051111,0.003999409326752357,0.23999962116602092,0.2760000728430896,0.20300059875455645,0.06799910666984488,0.14800014027878206,0.003999409326752357,0.03799976120535575,0.18192734,0.3327914,0.06054385
Pareto solution 2,3.737854534607493,2.990853835593043,3.1791045894562444,3.653103902707471,3.2241037421225087,18.41760408307374,3.0238535996942915,2.990853835593043,3.0808542924380617,2.990853835593043,2.990853835593043,3.2773536762486515,99.23086149215806,3.588603709771405,2.990853835593043,103.09185500372041,2.9938535818821492,3.170853807996366,3.197854079519402,3.143104406718237,3.041853422124234,3.1018541300961715,2.9938535818821492,3.0193538457911018,0.1819273,0.3327915,0.060543858
