Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,FRI,DRI
1.3179999887943268,7.239999771118164,0.7689999788999557,0.7269999980926514,0.27300000190734863,0.28200000524520874,0.568000003695488,0.806999996304512,0.7710000574588776,1.3509999811649323,1.3770000040531158,0.008000000147148967,0.0010000000183936208,0.0020000000367872417,0.0,0.0029999999096617103,0.0020000000367872417,0.013000000268220901,0.13247692584991455,0.2360394299030304
