Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,FRI,DRI
3.9744999408721924,5.28000020980835,3.365999937057495,10.047499656677246,3.3315000534057617,4.804500102996826,2.7860000133514404,3.1364998817443848,2.059000015258789,19.592500686645508,2.7200000286102295,27.545000076293945,46.63850021362305,33.90449905395508,6.8460001945495605,69.05249786376953,100.30599975585938,131.7270050048828,246.26699829101562,0.40450000762939453,352.5220031738281,0.40450000762939453,353.5050048828125,0.3840000033378601,353.9234924316406,0.4180000126361847,354.58050537109375,355.2774963378906,-0.24741126596927643,0.5205664038658142
11.923500061035156,15.84000015258789,10.097999572753906,30.142498016357422,9.994500160217285,14.41349983215332,8.357999801635742,9.409500122070312,6.177000045776367,58.777503967285156,8.15999984741211,82.63500213623047,139.91549682617188,101.7135009765625,20.538000106811523,207.15750122070312,300.9179992675781,395.1810302734375,738.801025390625,1.2135000228881836,1057.5660400390625,1.2135000228881836,1060.5150146484375,1.1519999504089355,1061.7705078125,1.2540000677108765,1063.741455078125,1065.83251953125,-1.072371244430542,1.1362396478652954
11.143390494239458,12.14982503701751,9.426362300309718,20.094998836517334,6.140017061252532,14.001521988915764,7.965780592539173,8.274953241031827,4.118000030517578,39.508574988697774,3.2058600278020184,62.460110918671695,93.27699851989746,67.80900001525879,13.692000150680542,73.06202468864707,200.61199951171875,187.84622046613663,246.26699829101562,0.40450000762939453,352.5220031738281,0.40450000762939453,353.5050048828125,0.4117125797441784,353.9234924316406,0.4180000126361847,700.1123818571291,957.3370814354255,-0.3671629726886749,0.6104363203048706
7.949000000953674,13.711785821830913,3.365999937057495,10.047499656677246,3.3315000534057617,4.804500102996826,2.7860000133514404,3.1364998817443848,2.691037054710286,19.592500686645508,2.7200000286102295,27.545000076293945,46.63850021362305,33.90449905395508,19.367023856087982,69.05249786376953,186.53767312497848,131.7270050048828,250.45687037458111,0.40450000762939453,352.5220031738281,1.0604894744225388,578.4434198772852,0.7679999768733978,801.3333620435129,1.2540000677108765,1063.741455078125,1065.83251953125,-0.4931468963623047,0.7090696096420288
7.949000000953674,14.249326024355387,8.078414437079777,20.094998836517334,6.663000106811523,9.608999967575073,5.571999907493591,6.811291076357213,4.118000030517578,39.18500232696533,4.438802000931237,55.09000110626221,109.45494202506184,84.45368159140217,18.634084295004584,111.7442259357021,261.330380628822,208.12182558968976,492.5340118408203,0.8090000152587891,705.0440216064453,0.8090000152587891,1042.2066754173966,1.1519999504089355,1061.7705078125,0.8633725489502211,1063.741455078125,1065.83251953125,-0.8482268452644348,0.9693027138710022
5.019954892171139,14.249326024355387,8.078414437079777,21.43630465598688,6.663000106811523,9.608999967575073,5.571999907493591,6.273000001907349,4.118000030517578,39.18500232696533,4.438802000931237,82.63500213623047,139.91549682617188,101.7135009765625,20.538000106811523,207.15750122070312,212.28594473039527,395.1810302734375,512.772868239882,1.2135000228881836,939.7836256168613,1.2135000228881836,1060.5150146484375,1.1519999504089355,1061.7705078125,1.2540000677108765,1063.741455078125,1065.83251953125,-0.9733327031135559,1.061287760734558
3.9744999408721924,15.228934531331369,7.4938248868466895,20.094998836517334,6.807113451202612,9.608999967575073,6.127787778738802,3.1364998817443848,2.691037054710286,19.592500686645508,7.558494331958896,27.545000076293945,46.63850021362305,33.90449905395508,6.8460001945495605,69.05249786376953,100.30599975585938,187.84622046613663,246.26699829101562,0.40450000762939453,352.5220031738281,0.40450000762939453,353.5050048828125,0.3840000033378601,353.9234924316406,0.4180000126361847,354.58050537109375,1000.9963954760444,-0.283303439617157,0.54422527551651
5.137267174370083,15.228934531331369,6.6645986090998655,10.913220879577734,6.663000106811523,9.608999967575073,7.965780592539173,6.273000001907349,4.118000030517578,39.18500232696533,6.587285766789186,52.90918655326767,84.62363774111921,67.80900001525879,8.274196057633977,69.05249786376953,130.31755109850727,156.7208818883542,345.05013796458803,0.8048592239773469,352.5220031738281,0.7092107479896481,697.1228841604241,0.6776088713422999,801.3333620435129,1.2540000677108765,1063.741455078125,1065.83251953125,-0.5614606738090515,0.7517711520195007
3.9744999408721924,15.228934531331369,7.4938248868466895,20.094998836517334,8.361915643442515,9.608999967575073,6.127787778738802,3.1364998817443848,2.691037054710286,19.592500686645508,7.558494331958896,27.545000076293945,46.63850021362305,33.90449905395508,12.824718517734148,69.05249786376953,140.4617018828863,263.45401763916016,492.5340118408203,0.8090000152587891,705.0440216064453,0.8832862191876496,707.010009765625,0.7679999768733978,707.8470001220703,0.8360000401735306,709.1609802246094,710.5550079345703,-0.6080570220947266,0.789827823638916
4.181244241933623,15.367703493161057,3.365999937057495,20.254778464638363,8.495893180054699,14.41349983215332,8.357999801635742,3.1364998817443848,2.059000015258789,19.592500686645508,7.671443826550625,27.545000076293945,59.28855429771928,58.30301653026312,17.916233669667065,69.05249786376953,100.30599975585938,209.99577955490204,345.05013796458803,0.8048592239773469,352.5220031738281,1.0604894744225388,697.1228841604241,0.6776088713422999,801.3333620435129,1.2540000677108765,1063.741455078125,1065.83251953125,-0.5503687262535095,0.7488537430763245
7.949000000953674,13.711785821830913,3.365999937057495,10.047499656677246,3.3315000534057617,9.671700656213318,2.7860000133514404,3.1364998817443848,2.691037054710286,19.592500686645508,3.1193109722576073,27.545000076293945,66.12036158145898,33.90449905395508,9.44063515908891,69.05249786376953,186.53767312497848,131.7270050048828,250.45687037458111,0.40450000762939453,352.5220031738281,0.7184367810064052,578.4434198772852,0.7679999768733978,934.006207910974,1.2540000677108765,1063.741455078125,1065.83251953125,-0.5216814875602722,0.7292715907096863
