Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,FRI,DRI
0.013000000268220901,0.0,0.028000001795589924,0.0,0.06300000287592411,0.03899999987334013,0.018999998923391104,0.0059999998193234205,0.013000000268220901,5.578999876976013,0.022999999579042196,0.0029999999096617103,0.0,0.011999999638646841,0.0029999999096617103,0.028000001795589924,0.007000000448897481,0.03799999784678221,0.017000000923871994,0.0059999998193234205,0.013000000268220901,0.010999999940395355,0.0,0.0,0.12700991332530975,0.22727583348751068
