Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,FRI,DRI
15.404500007629395,65.46600341796875,10.601499557495117,71.614501953125,47.60200119018555,35.385501861572266,21.649499893188477,3.8324999809265137,2.4489998817443848,6.770999908447266,6.114500045776367,2.8975000381469727,0.9620000123977661,0.49000000953674316,0.08932112902402878,0.2803558111190796
46.2135009765625,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,106.15650939941406,64.94850158691406,11.497499465942383,7.346999645233154,20.312999725341797,18.3435001373291,8.692500114440918,2.886000156402588,1.4700000286102295,-0.053971659392118454,0.39697161316871643
33.78113496404826,76.56582309824408,25.161117117029896,133.37636396624734,47.60200119018555,35.385501861572266,21.649499893188477,10.838265919253821,2.4489998817443848,6.770999908447266,16.692839816531638,8.066423455292977,2.711072711488638,0.5318904231813386,0.07325156778097153,0.30055156350135803
15.404500007629395,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,40.499162567729826,31.292383280906844,11.497499465942383,5.531655277262413,20.312999725341797,12.229000091552734,3.8914980806803965,2.4505731265290236,0.9800000190734863,0.041075561195611954,0.32705357670783997
46.2135009765625,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,70.77100563049316,43.29900074005127,11.497499465942383,4.796683492264851,18.482445467099975,8.83810199054188,8.692500114440918,1.9548347961707084,0.5318904231813386,-0.02618134208023548,0.38016819953918457
43.504400064354456,130.9320068359375,29.631280558574804,167.8685545212711,95.20400047302246,82.11868421660779,64.94850158691406,11.497499465942383,4.860395007528425,20.312999725341797,14.158261126651551,4.462960652555175,2.2235605468687805,1.0761271679248594,-0.00507067795842886,0.36187034845352173
33.78113496404826,65.46600341796875,10.601499557495117,74.9820700468542,47.60200119018555,35.385501861572266,21.649499893188477,11.497499465942383,5.641317739024274,20.312999725341797,18.3435001373291,8.692500114440918,2.886000156402588,0.8885284663093014,0.08163202553987503,0.2936105728149414
21.992736130358658,196.39801025390625,14.782790782066538,214.843505859375,142.80599975585938,99.58701177730191,64.94850158691406,9.753285066480409,7.346999645233154,20.312999725341797,18.3435001373291,8.692500114440918,1.0560885452131654,1.4700000286102295,-0.03726499527692795,0.381474107503891
21.992736130358658,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,106.15650939941406,64.94850158691406,11.497499465942383,7.346999645233154,20.312999725341797,18.3435001373291,8.692500114440918,2.886000156402588,0.5318904231813386,-0.04652201384305954,0.3893401622772217
33.78113496404826,76.56582309824408,10.601499557495117,133.37636396624734,47.60200119018555,35.385501861572266,21.649499893188477,10.838265919253821,2.4489998817443848,6.770999908447266,16.692839816531638,2.8975000381469727,1.6130776866052283,0.49000000953674316,0.07497334480285645,0.2973584532737732
16.327302429699717,130.9320068359375,29.631280558574804,143.22900390625,95.20400047302246,93.52617443094,64.94850158691406,11.497499465942383,5.3432332601522585,20.312999725341797,18.3435001373291,3.1187826139436496,1.9548347961707084,0.5318904231813386,-0.0007867110543884337,0.3587076663970947
39.994282403759016,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,78.18970995119142,43.29900074005127,6.213995102109395,5.169240203137041,20.312999725341797,18.3435001373291,8.692500114440918,2.3622677563733427,0.5318904231813386,0.014167922548949718,0.3463815748691559
39.994282403759016,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,45.32443919504361,43.29900074005127,9.244992559176719,3.19139599800037,20.312999725341797,8.83810199054188,6.992447881637417,1.9548347961707084,0.5318904231813386,0.026663435623049736,0.33590584993362427
15.404500007629395,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,90.72337130228885,43.29900074005127,7.676836432255527,4.8979997634887695,13.541999816894531,12.229000091552734,7.937619343115254,1.924000084400177,0.9800000190734863,0.0160706527531147,0.3429155945777893
32.22152587255607,126.31914770208834,26.54348856497034,170.2773371014824,95.20400047302246,41.25742725627654,36.44031539393232,5.738881608834892,4.393603766122876,13.443756656020405,8.83810199054188,3.00236707888254,1.924000084400177,0.9800000190734863,0.033332038670778275,0.3327540457248688
34.659783531764376,130.9320068359375,30.103034510611757,143.22900390625,95.20400047302246,76.93461720342685,21.649499893188477,3.8324999809265137,2.4489998817443848,6.770999908447266,6.114500045776367,2.8975000381469727,0.9620000123977661,0.49000000953674316,0.021283913403749466,0.3380187451839447
15.404500007629395,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,82.11868421660779,64.94850158691406,8.218943123508314,4.055026411375385,10.467266727851058,18.3435001373291,3.2268185115237076,2.231191569923146,0.5318904231813386,0.008953310549259186,0.3468489348888397
30.50606834174369,130.93914483219461,17.761981608173414,143.22900390625,95.20400047302246,82.11868421660779,64.94850158691406,8.218943123508314,4.055026411375385,10.467266727851058,18.3435001373291,8.692500114440918,1.924000084400177,0.9800000190734863,0.006653929594904184,0.34898191690444946
15.404500007629395,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,53.01424853491478,52.064318999123316,7.676836432255527,4.8979997634887695,13.541999816894531,8.698164583185859,4.156418209196563,1.9548347961707084,0.8018532573370185,0.02727924846112728,0.3336621820926666
26.670601901925703,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,106.15650939941406,64.94850158691406,11.497499465942383,7.346999645233154,20.312999725341797,18.3435001373291,8.692500114440918,2.886000156402588,0.5318904231813386,-0.04809080809354782,0.3913366496562958
43.504400064354456,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,106.15650939941406,64.94850158691406,11.497499465942383,5.641317739024274,7.418783776167645,18.3435001373291,4.68158290926668,2.886000156402588,0.5318904231813386,-0.050344496965408325,0.3944966793060303
39.994282403759016,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,41.25742725627654,36.44031539393232,5.738881608834892,4.393603766122876,13.443756656020405,8.83810199054188,7.865745972977059,1.924000084400177,1.2046337010511539,0.03567118942737579,0.3316586911678314
15.404500007629395,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,45.32443919504361,43.29900074005127,7.676836432255527,4.8979997634887695,13.541999816894531,12.229000091552734,7.937619343115254,1.924000084400177,0.9800000190734863,0.0359991155564785,0.3280054032802582
26.94754395549156,130.9320068359375,29.631280558574804,143.22900390625,95.20400047302246,82.11868421660779,64.94850158691406,8.218943123508314,4.055026411375385,10.467266727851058,18.3435001373291,8.692500114440918,2.341980093727164,0.5318904231813386,0.003834163537248969,0.3512682020664215
29.195437917793985,130.9320068359375,29.631280558574804,143.22900390625,95.20400047302246,82.11868421660779,64.94850158691406,10.888154177976041,4.860395007528425,20.312999725341797,18.3435001373291,8.692500114440918,2.632957488722536,0.5318904231813386,0.0009783463319763541,0.3563714623451233
43.504400064354456,196.39801025390625,31.80449867248535,214.843505859375,142.80599975585938,106.15650939941406,64.94850158691406,11.497499465942383,5.641317739024274,20.312999725341797,18.3435001373291,8.692500114440918,2.886000156402588,1.4700000286102295,-0.05338668450713158,0.39524319767951965
30.809000492095947,130.9320068359375,21.202999114990234,143.22900390625,95.20400047302246,70.77100563049316,43.29900074005127,7.664999723434448,4.8979997634887695,13.541999816894531,12.229000091552734,5.795000076293945,1.924000084400177,0.9800000190734863,0.018788577988743782,0.3409903049468994
26.840510501258187,126.31914770208834,17.102826639890633,170.2773371014824,95.20400047302246,41.25742725627654,36.44031539393232,5.738881608834892,4.393603766122876,13.443756656020405,8.83810199054188,3.00236707888254,1.924000084400177,0.9800000190734863,0.03883025050163269,0.3279762864112854
