Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,FRI,DRI
6358.748046875,1.4594999551773071,7.452499866485596,15.845499992370605,1.8235000371932983,1.69350004196167,1.8279999494552612,1.0880000591278076,-4.591075897216797,3.798600673675537
19076.244140625,4.378499984741211,22.357500076293945,47.5364990234375,5.4704999923706055,5.08050012588501,5.483999729156494,3.264000177383423,-14.027912139892578,10.971324920654297
12717.49609375,2.918999969959259,14.90499997138977,31.690999507904053,3.647000014781952,3.38700008392334,3.6559998393058777,2.1760001182556152,-9.301488876342773,7.3856964111328125
