Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,FRI,DRI
0.8774999380111694,0.17999999225139618,0.41099998354911804,0.1979999989271164,1.381500005722046,0.0,0.16499999165534973,0.1469999998807907,0.16200000047683716,0.0,0.0,0.17550000548362732,1.7310000658035278,1.8899999856948853,0.6000000238418579,1.0724999904632568,1.2615000009536743,6.016500473022461,2.1540000438690186,3.1649999618530273,1.5780000686645508,2.5964999198913574,0.12239734828472137,0.23463520407676697
