Epoch,Loss,R2_FRI,R2_DRI
1,35882731.415734,-808025935.352466,-4147568398.596262
2,5382991.49347,-140673760.093486,-290793291.923048
3,1681661.771922,-40105512.924558,-100543150.301028
4,630901.644434,-14164210.085504,-36198547.93702
5,285364.037537,-6312753.956493,-16664449.882064
6,130811.85644,-3004615.657394,-7678941.81432
7,69390.035703,-1589710.47777,-4365377.529342
8,44322.052892,-972780.616685,-2606015.705633
9,32514.7234,-787879.072837,-1541185.774834
10,22392.629194,-526163.162365,-1045438.522065
11,14225.712528,-357556.773798,-905474.123609
12,9832.447322,-233400.375053,-547179.839467
13,7582.106709,-224308.45431,-418248.827068
14,6103.79672,-152024.994217,-346267.302869
15,5441.542283,-132931.176298,-196795.827409
16,4128.738859,-135783.805921,-177226.049806
17,3856.876094,-116632.843234,-150606.725683
18,3193.346151,-69022.796535,-125299.30443
19,2374.448928,-78200.84318,-111308.548646
20,4443.457109,-198586.804609,-140597.174279
21,1920.673521,-52334.718003,-74135.719137
22,1407.269048,-54608.757832,-79520.98971
23,1620.24478,-32745.145338,-64377.729944
24,1017.942243,-35135.318682,-59237.134745
25,1273.234727,-23420.379129,-41192.907877
26,871.6988,-22250.42315,-34906.357724
27,739.957781,-28802.673353,-34679.923684
28,652.718843,-14103.877973,-21423.682741
29,759.15591,-14807.715825,-21042.870932
30,417.473494,-12467.826938,-26944.799637
31,431.771327,-9013.315375,-24006.307431
32,498.600938,-21609.179482,-14657.301447
33,406.010313,-8219.541789,-9938.169203
34,304.619254,-5497.847171,-14560.656561
35,242.381488,-5020.082071,-6254.867049
36,208.72159,-6695.488377,-12539.781056
37,179.628877,-8273.67304,-6287.726958
38,91.644175,-3660.054353,-6342.126131
39,160.97724,-3690.573517,-2694.672884
40,189.0879,-2645.887285,-5042.158618
41,72.21666,-1889.613258,-2008.568267
42,115.082872,-2271.033861,-1887.49244
43,64.066598,-1269.695505,-2232.905569
44,51.422493,-1906.498493,-2574.838679
45,461.351597,-26151.693687,-2761.007281
46,50.681439,-2514.00763,-3329.883804
47,94.715968,-3009.993924,-1573.835329
48,89.341662,-2079.611582,-1713.797635
49,51.322149,-1099.461595,-2070.198383
50,83.919865,-2137.356108,-2690.032474
51,4348.221229,-93069.979645,-440335.159606
52,20.786473,-524.568599,-688.920231
53,46.602916,-465.791835,-1021.494429
54,40.762236,-1456.038059,-2696.522755
55,22.659314,-568.34872,-1169.180738
56,42.139245,-241.350782,-798.607593
57,29.535659,-901.883378,-1051.273498
58,17.796858,-591.84057,-649.049307
59,28.690254,-147.910868,-363.738795
60,24.204086,-306.28304,-775.612808
61,11.365813,-278.470404,-700.291202
62,75.373092,-925.883755,-1091.910107
63,33.750489,-944.389896,-418.173809
64,15.041369,-652.678087,-1246.774533
65,4326.945358,-44938.876167,-239253.831236
66,105.915595,-3365.718956,-11561.790392
67,9.944361,-162.260933,-294.564161
68,8.570009,-229.622794,-173.801061
69,5.023422,-182.945549,-178.323105
70,6.444699,-94.336279,-87.937183
71,9.222311,-60.834347,-110.00411
72,3.23047,-297.314993,-333.758418
73,5.715124,-48.54921,-43.991727
74,438.046628,-33010.352042,-4175.747121
75,2.753893,-76.156043,-218.349133
76,8.231766,-158.355573,-125.912103
77,4.800348,-66.334656,-90.410343
78,3.575881,-35.59012,-62.250713
79,1444.52629,-86387.245028,-44187.028667
80,40.94633,-202.115115,-2489.756461
81,3.825382,-57.534146,-95.71948
82,2.433721,-43.19375,-106.519295
83,2.221492,-29.61257,-84.090133
