Basin,OrigFRI,OrigDRI,ParetoBestFRI,ParetoBestDRI,SurplusFRI,SurplusDRI,RelSurplusFRI,RelSurplusDRI
HORNADAY,-0.3651926815509796,0.6040882468223572,-0.6482408046722412,0.3987066745758056,0.2830481231212616,0.2053815722465515,-0.7750651571634769,-0.33998604231568114
HORTON,-0.3251670897006988,0.5616381168365479,-0.5670117139816284,0.3881950080394745,0.2418446242809296,0.1734431087970733,-0.743754924594418,-0.30881648449004767
HUAI HE,0.0036779372021555,0.3324109315872192,-0.0609995909035205,0.2842032313346863,0.064677528105676,0.0482077002525329,-17.585272545646227,-0.14502441307314226
HUASCO,0.0043067587539553,0.3383184373378753,-0.0737823098897934,0.284350037574768,0.0780890686437486,0.0539683997631073,-18.13174897991028,-0.15951953487302728
HUDSON,-2.406294345855713,2.167989492416382,-3.6981165409088135,1.200585126876831,1.2918221950531006,0.9674043655395508,-0.5368512780981954,-0.44622188849324557
IIJOKI,-3.130462884902954,2.7022604942321777,-4.786158084869385,1.4528872966766355,1.6556951999664309,1.2493731975555422,-0.5288978853418855,-0.4623437304516936
INCOMATI (also KOMATI),-8.70783805847168,6.910279750823975,-13.1610746383667,3.5352375507354736,4.45323657989502,3.375042200088501,-0.5114055348747047,-0.48840890988328867
INDIGIRKA,-0.7556286454200745,0.9153257608413696,-1.2282570600509644,0.5656348466873169,0.4726284146308899,0.3496909141540527,-0.6254771010807073,-0.3820398475758139
INDUS,-3.852480173110962,3.2358758449554443,-5.871747016906738,1.7085378170013428,2.0192668437957764,1.5273380279541016,-0.5241472384178877,-0.4720014305663609
IRRAWADDY,-1.04958975315094,1.1247000694274902,-1.6542785167694092,0.6699110865592957,0.6046887636184692,0.4547889828681946,-0.5761191568449981,-0.40436467928707187
ISHIKARI,0.0328144803643226,0.3234081566333771,-0.0406038351356983,0.2799647152423858,0.0734183155000209,0.0434434413909912,-2.2373755331455634,-0.13433007331426014
ITAPECURU,-0.9773960113525392,1.060495376586914,-1.5614200830459597,0.6267958879470825,0.5840240716934205,0.4336994886398315,-0.59753064766986,-0.4089593393944299
ITAPICURU,0.1218116655945777,0.2541238665580749,0.1167816296219825,0.243740826845169,0.0050300359725952,0.0103830397129058,-0.04129354892278155,-0.04085818405621122
JACUI,-5.216458797454834,4.267961025238037,-7.916937351226807,2.222169876098633,2.7004785537719727,2.0457911491394043,-0.5176842487646149,-0.4793368864059166
JAGUARIBE,-0.3974186480045318,0.6254763603210449,-0.6894513964653015,0.4141548871994018,0.2920327484607697,0.2113214731216431,-0.7348239694515785,-0.3378568504382418
JAMES,-6.353516101837158,5.129604816436768,-9.629656791687012,2.647277355194092,3.276140689849853,2.482327461242676,-0.515642147960015,-0.48392177371803885
JEQUITINHONHA,0.0860033631324768,0.286604642868042,0.0586423352360725,0.2667170464992523,0.0273610278964043,0.0198875963687896,-0.3181390459610081,-0.0693903496111411
JOKULSA A FJOLLUM,-1.2984251976013184,1.3036857843399048,-2.019967555999756,0.7547953128814697,0.7215423583984375,0.5488904714584351,-0.5557057578144653,-0.42102972821503515
JUBBA (also GENALE WENZ),-1.4171998500823977,1.3981629610061646,-2.2183141708374023,0.798585832118988,0.8011143207550047,0.5995771288871765,-0.5652797103446116,-0.42883207866964296
KALIXALVEN,-2.3527543544769287,2.1012654304504395,-3.6152305603027344,1.146195411682129,1.2624762058258057,0.9550700187683104,-0.5365949927681605,-0.4545213588573511
KAMCHATKA,-1.3239614963531494,1.3160665035247805,-2.0772151947021484,0.7504581809043884,0.753253698348999,0.5656083226203921,-0.568939278388258,-0.4297718398770432
KAPUAS,-5.477573871612549,4.4829535484313965,-8.306462287902832,2.3451199531555176,2.828888416290283,2.137833595275879,-0.5164491584405567,-0.476880603865261
KARNAPHULI,0.0784274488687515,0.2701554000377655,0.057658988982439,0.2522779405117035,0.0207684598863125,0.017877459526062,-0.2648111112356665,-0.06617472581915035
KELANTAN,-2.0453689098358154,1.8671635389328003,-3.158321142196656,1.0276209115982056,1.1129522323608405,0.8395426273345947,-0.5441327610920706,-0.449635294300169
KEMIJOKI,-4.412167549133301,3.670593738555908,-6.710593700408936,1.941631317138672,2.298426151275636,1.728962421417236,-0.5209290276673932,-0.4710307227019484
KEM,-2.730177879333496,2.390939712524414,-4.181591510772705,1.2928067445755005,1.451413631439209,1.0981329679489136,-0.5316187060286105,-0.45928927534081454
KHATANGA,-3.2402760982513428,2.7938661575317383,-4.951074123382568,1.5048385858535769,1.7107980251312256,1.2890275716781614,-0.5279790898233888,-0.46137771066920485
KINABATANGAN,-5.417398929595947,4.429403305053711,-8.2067289352417,2.3186557292938232,2.789330005645752,2.110747575759888,-0.5148836262375442,-0.4765309073011343
KISO,-9.362236976623535,7.414361000061035,-14.11115550994873,3.813328266143799,4.748918533325195,3.6010327339172363,-0.5072418637963039,-0.48568349098291713
KITAKAMI,0.0077231926843523,0.3429978489875793,-0.0866077318787574,0.2816068530082702,0.0943309245631097,0.061390995979309,-12.213980463575691,-0.17898361800377408
KIZILIRMAK,0.0871769487857818,0.2809093296527862,0.0483543165028095,0.2519354522228241,0.0388226322829723,0.0289738774299621,-0.44533139578411257,-0.10314316532588944
KLAMATH,-0.4476620256900787,0.6733534336090088,-0.7348158359527588,0.4572247862815857,0.2871538102626801,0.2161286473274231,-0.6414522425037674,-0.32097355792637267
KOBUK,-0.2681291401386261,0.5285629034042358,-0.4689685702323913,0.3781664073467254,0.2008394300937652,0.1503964960575104,-0.7490399215464933,-0.28453850069475983
KOKEMAENJOKI,-0.0924456939101219,0.4032171666622162,-0.2160041332244873,0.3121378719806671,0.1235584393143654,0.091079294681549,-1.3365515914077308,-0.22588149070014218
KOLOK,-0.6008507013320923,0.7852055430412292,-0.9683995246887208,0.5119040012359619,0.3675488233566285,0.2733015418052673,-0.6117140623149294,-0.34806369393003245
KOLYMA,-5.274742126464844,4.324933052062988,-7.99834394454956,2.263004302978516,2.723601818084716,2.061928749084472,-0.5163478617124523,-0.47675391139313344
KOUILOU,-13.460577964782717,10.534391403198242,-20.287946701049805,5.359021663665772,6.827368736267088,5.17536973953247,-0.5072121534550539,-0.49128322097100235
KOVDA,-2.901782989501953,2.52443528175354,-4.4309258460998535,1.3648028373718262,1.5291428565979004,1.159632444381714,-0.526966648481303,-0.4593631109355286
KRISHNA,-0.053015012294054,0.374886691570282,-0.1540866941213607,0.3030083179473877,0.1010716818273066,0.0718783736228942,-1.9064728546454113,-0.1917335964150087
KUANTAN,-2.236213207244873,1.999916315078736,-3.446749210357666,1.0840259790420532,1.210536003112793,0.9158903360366824,-0.5413329995507156,-0.4579643303728059
KUBAN,-1.1678317785263062,1.2170169353485107,-1.8429275751113887,0.7107467651367188,0.6750957965850826,0.506270170211792,-0.5780762340933983,-0.41599270766664725
KUNENE (also CUNENE),-20.92617988586425,16.182992935180664,-31.481698989868164,8.177846908569336,10.55551910400391,8.005146026611328,-0.5044169151548881,-0.49466412416263966
KURA,0.1084729880094528,0.2584201693534851,0.0876301079988479,0.2431203871965408,0.0208428800106049,0.0152997821569443,-0.19214811348967875,-0.059205062032198406
KUSKOKWIM,0.0904653817415237,0.2709768414497375,0.061163917183876,0.253377765417099,0.0293014645576476,0.0175990760326384,-0.3238969868205209,-0.06494679005955896
KYMIJOKI,-0.5106384754180908,0.709073007106781,-0.8420843482017517,0.4631906747817993,0.3314458727836609,0.2458823323249817,-0.6490812751864927,-0.34676588991626034
LA GRANDE,0.0162689927965402,0.3261155486106872,-0.0649605840444564,0.2744176089763641,0.0812295768409966,0.0516979396343231,-4.992907542393839,-0.15852644823151163
LAKE BALKHASH,0.1055310443043708,0.2613394260406494,0.085847184062004,0.2473964840173721,0.0196838602423667,0.0139429420232773,-0.18652198859697575,-0.053351850635459
LAKE EYRE,-2.5370118618011475,2.23758316040039,-3.897749423980713,1.2110886573791504,1.3607375621795654,1.0264945030212398,-0.5363544343909815,-0.45875144271176954
LAKE GAIRDNER,-0.7807987332344055,0.9203676581382751,-1.2566217184066772,0.5631335377693176,0.4758229851722717,0.3572341203689575,-0.6094054266727706,-0.3881428440147198
LAKE NATRON,0.0928863137960434,0.2591783106327057,0.0669007301330566,0.2563764750957489,0.0259855836629867,0.0028018355369567,-0.27975686192096133,-0.010810455281219137
LAKE TORRENS,-0.9555227160453796,1.0434004068374634,-1.5223796367645264,0.6155722737312317,0.5668569207191467,0.4278281331062317,-0.5932427468236408,-0.4100325534690701
LAKE TURKANA,-1.8946033716201784,1.7510217428207395,-2.9361395835876465,0.9665828943252563,1.041536211967468,0.7844388484954832,-0.5497383925147319,-0.44798921070610026
LAKE URMIA,0.1320385783910751,0.2385576069355011,0.1267619431018829,0.2352673560380935,0.0052766352891922,0.0032902508974075,-0.03996283020833299,-0.013792269882624927
LAM (also XONGKA),0.1245907396078109,0.2326159924268722,0.1242685690522193,0.2322988510131836,0.0003221705555916,0.0003171414136886,-0.0025858306693237842,-0.0013633689170717887
LAUCA,-0.5568889379501343,0.7519310116767883,-0.9262905716896056,0.4820232391357422,0.3694016337394713,0.2699077725410461,-0.6633308880208872,-0.3589528405526967
LEICHHARDT,-0.2818320989608764,0.5547484159469604,-0.5167257785797119,0.3891054093837738,0.2348936796188355,0.1656430065631866,-0.8334525431449991,-0.2985912204551906
LEMPA,0.0053229634650051,0.3377625644207001,-0.0737223923206329,0.2767297923564911,0.079045355785638,0.0610327720642089,-14.849877573894315,-0.18069726634414593
LENA,-1.5325692892074585,1.4897667169570925,-2.39302396774292,0.8457478880882263,0.8604546785354614,0.6440188288688662,-0.5614458573552851,-0.4322950845514257
LIAO HE,-0.4199194312095642,0.6475870609283447,-0.7203675508499146,0.4282771646976471,0.3004481196403503,0.2193098962306976,-0.7154899185658529,-0.33865700762505535
LIMARI,-0.6988013982772827,0.8422842025756836,-1.1322649717330933,0.5170754194259644,0.4334635734558105,0.3252087831497192,-0.6202958015316009,-0.3861033866659722
LIMPOPO,-4.733379364013672,3.918325424194336,-7.1924824714660645,2.0607643127441406,2.4591031074523926,1.8575611114501955,-0.5195237732576741,-0.4740701474105195
LITTLE MECATINA,-0.0931150466203689,0.4015088081359863,-0.2344675660133361,0.3144905567169189,0.1413525193929672,0.0870182514190673,-1.5180416540976778,-0.216728125649476
LITTLE SCARCIES (also KABA),-2.2342405319213867,2.0045974254608154,-3.442205905914306,1.0973248481750488,1.2079653739929197,0.9072725772857666,-0.5406603974524183,-0.4525959006842501
LOA,-1.6337060928344729,1.5559937953948977,-2.540393114089966,0.8710325956344604,0.9066870212554928,0.6849611997604372,-0.5549878434268399,-0.4402081819269723
LOFFA (also LOFA RIVER),-0.9779138565063475,1.0580744743347168,-1.5528559684753418,0.6274706125259399,0.5749421119689943,0.4306038618087768,-0.5879271554889378,-0.4069693317944625
LOIRE,-1.0047341585159302,1.0873225927352903,-1.6015955209732056,0.6461269855499268,0.5968613624572754,0.4411956071853635,-0.5940490401350399,-0.4057633034879585
LORENTZ,0.1294152289628982,0.2327118664979934,0.128804326057434,0.2312012761831283,0.0006109029054642,0.0015105903148651,-0.0047204869964673065,-0.006491247470949822
LUAN HE,-0.4088369011878967,0.6323307752609253,-0.704465925693512,0.4179465770721435,0.2956290245056153,0.2143841981887818,-0.7230977038683395,-0.3390380582066691
LULEALVEN,-4.170354843139648,3.4616639614105225,-6.337780475616455,1.813731789588928,2.167425632476806,1.6479321718215945,-0.5197221133454106,-0.4760520345684023
LURIO,-0.5082748532295227,0.7051383852958679,-0.846431314945221,0.4554791748523712,0.3381564617156982,0.2496592104434967,-0.6653023645909082,-0.3540570413547159
MAAS (also MEUSE),0.0942786559462547,0.2721398770809173,0.0617573969066143,0.2458333224058151,0.0325212590396404,0.0263065546751022,-0.3449482675928235,-0.09666556389044112
MACKENZIE,-0.1534691900014877,0.4493849575519562,-0.3103121221065521,0.3375650942325592,0.1568429321050644,0.1118198633193969,-1.0219831883099404,-0.24882867448109627
MAE KLONG,-0.0154227884486317,0.342372328042984,-0.0776841342449188,0.2859241962432861,0.062261345796287,0.0564481317996979,-4.03697074648073,-0.16487352270073358
MAGDALENA,-1.1767940521240234,1.2067283391952517,-1.862777590751648,0.6935271620750427,0.6859835386276245,0.513201177120209,-0.5829257357219614,-0.4252831067698757
MAHAKAM,-2.5158369541168213,2.225856065750122,-3.873516798019409,1.2058424949645996,1.357679843902588,1.0200135707855225,-0.5396533514148966,-0.4582567518541564
MAHANADI,-2.0344133377075195,1.8647397756576536,-3.1516692638397217,1.027491807937622,1.117255926132202,0.8372479677200315,-0.5491784316510543,-0.4489891719206516
MAHI,-0.5254655480384827,0.714772641658783,-0.878026008605957,0.4539381265640259,0.3525604605674743,0.2608345150947571,-0.6709487651160995,-0.36491955608350474
MAJES,0.1155729070305824,0.2343719005584716,0.1102977842092514,0.2312178760766983,0.0052751228213309,0.0031540244817732,-0.04564324768550744,-0.013457349086036961
MAMBERAMO,0.0732148736715316,0.2978175282478332,0.0270225405693054,0.2687947154045105,0.0461923331022261,0.0290228128433227,-0.6309146049949046,-0.09745166113651625
MANGOKY,-20.00831413269043,15.491012573242188,-30.10840034484864,7.833892822265625,10.100086212158208,7.657119750976562,-0.5047944642000728,-0.49429433452289606
MANICOUAGAN,-0.0592897124588489,0.3756353259086609,-0.1813094913959503,0.2981196939945221,0.1220197789371013,0.0775156319141388,-2.058026154567564,-0.20635873829658774
MANO (also MANO RIVER),-4.493915557861328,3.71807861328125,-6.831324577331543,1.9336631298065183,2.337409019470215,1.7844154834747317,-0.5201274900195492,-0.4799294660152339
"MAPUTO (also LUSUTFU, also USUTU)",-4.571771621704102,3.779782056808472,-6.950212478637695,1.9773740768432613,2.3784408569335938,1.8024079799652104,-0.5202448971077527,-0.476855001922282
MAR CHIQUITA,0.0215034466236829,0.3162081837654114,-0.0408372096717357,0.2707298398017883,0.0623406562954186,0.0454783439636231,-2.8991006598337354,-0.1438240573727927
MARITSA RIVER,0.0251093357801437,0.3137718141078949,-0.044456198811531,0.2653567790985107,0.0695655345916747,0.0484150350093842,-2.7705047716430107,-0.15430014052420915
MARONI,-1.814103960990905,1.69687020778656,-2.8022725582122803,0.946382224559784,0.9881685972213748,0.750487983226776,-0.5447144256725038,-0.44227777692303955
MA,0.1270099133253097,0.2272758334875106,0.1268610954284668,0.2267569303512573,0.0001488178968429,0.0005189031362533,-0.001171703002912337,-0.0022831425950168896
MBINI (also WOLEU),-2.8204312324523926,2.448709011077881,-4.323825836181641,1.3086422681808472,1.503394603729248,1.1400667428970337,-0.5330371421330602,-0.46557869380943523
MCARTHUR,0.1216036900877952,0.2619322538375854,0.1176688820123672,0.2476244270801544,0.0039348080754279,0.014307826757431,-0.03235763711271549,-0.05462415012968492
MEARIM,-3.187371015548706,2.73889708518982,-4.881123065948486,1.4668976068496704,1.6937520503997805,1.2719994783401494,-0.531394695546041,-0.4644203264220106
MEDJERDA (also MAJARDAH),-0.1814941465854644,0.460763931274414,-0.3584868907928467,0.337598979473114,0.1769927442073822,0.1231649518013,-0.9751980851020866,-0.26730597479850804
MEGHNA,-0.0965253487229347,0.4145728945732116,-0.2275153845548629,0.3202768862247467,0.1309900358319282,0.0942960083484649,-1.357053225551358,-0.22745338535829598
MEKONG,-0.1757836788892746,0.4551410675048828,-0.3393771648406982,0.3322109282016754,0.1635934859514236,0.1229301393032074,-0.9306523050667886,-0.2700923913043478
MELRHIR,-0.0920241251587867,0.4032448828220367,-0.2163795977830886,0.3148525357246399,0.1243554726243019,0.0883923470973968,-1.351335559123521,-0.2192026504559683
MERIN (also MIRIM),-8.477775573730469,6.745177745819092,-12.813295364379885,3.46030592918396,4.335519790649416,3.284871816635132,-0.5113982733965745,-0.48699559009712023
MERRIMACK,0.1207118853926658,0.2714144885540008,0.0962698981165885,0.2463888674974441,0.0244419872760772,0.0250256210565567,-0.20248202732124954,-0.09220444048467806
MESSALO,0.1202538013458252,0.2482673823833465,0.1129078194499015,0.2320428639650344,0.0073459818959236,0.0162245184183121,-0.06108731544209704,-0.06535098675693139
MEZEN,-1.9798426628112795,1.813628435134888,-3.0521132946014404,1.0037364959716797,1.072270631790161,0.8098919391632082,-0.5415938609321557,-0.4465589111161972
MIN JIANG,-0.868910014629364,0.9999056458473206,-1.3863584995269775,0.6098540425300598,0.5174484848976135,0.3900516033172607,-0.5955144677649188,-0.39008840977863546
MINO (also MINHO),-1.0884830951690674,1.1422637701034546,-1.7278610467910769,0.6645746231079102,0.6393779516220095,0.4776891469955444,-0.5874027391511293,-0.41819513101801364
MIRA,-0.295453816652298,0.5549852848052979,-0.5312079191207886,0.3825661838054657,0.2357541024684906,0.1724191009998321,-0.7979389304892127,-0.3106732839958467
MISSISSIPPI,-3.1063058376312256,2.68648648262024,-4.744315147399902,1.448561191558838,1.6380093097686768,1.2379252910614018,-0.5273174617660227,-0.4607971411990888
MITCHELL,0.0977713391184806,0.2706961035728454,0.0679758116602897,0.25747150182724,0.0297955274581909,0.0132246017456054,-0.3047470529383288,-0.04885405283289059
MOA (also MAKONA),-2.5314745903015137,2.2322943210601807,-3.892127275466919,1.2070554494857788,1.3606526851654053,1.025238871574402,-0.5374941112892401,-0.4592758499190584
MOBILE RIVER,0.0560331866145134,0.2930377125740051,0.0189877189695835,0.2636833488941192,0.0370454676449299,0.0293543636798859,-0.6611344077178468,-0.10017264816204376
MOGAMI,0.1172460317611694,0.2496476918458938,0.1040853634476661,0.2423732876777649,0.0131606683135033,0.0072744041681289,-0.11224830483228325,-0.029138679850560616
MONO,-7.586724281311035,6.067501068115234,-11.477052688598633,3.1202707290649414,3.8903284072875977,2.947230339050293,-0.5127810452886689,-0.4857403906425351
MOOSE,-0.4310851395130157,0.6534362435340881,-0.7458659410476685,0.4302191138267517,0.3147808015346527,0.2232171297073364,-0.7302056431132177,-0.34160506386984907
MOTAGUA,-0.1859151870012283,0.4600611627101898,-0.3604107797145843,0.3332403302192688,0.174495592713356,0.126820832490921,-0.9385763235802954,-0.2756608094102704
MOTALA STROM,-7.414009571075439,5.932417869567871,-11.199625015258787,3.0635199546813965,3.7856154441833487,2.8688979148864746,-0.5106029885572736,-0.4835967354227275
MOULOUYA,-0.1129301488399505,0.4252842962741852,-0.2536115646362304,0.3267821371555328,0.1406814157962799,0.0985021591186524,-1.2457383368515673,-0.23161485148077757
MUCURI,0.1183555796742439,0.2598671913146972,0.0948086604475975,0.2492659538984298,0.0235469192266463,0.0106012374162674,-0.1989506476285764,-0.04079482816832158
MURCHISON,-9.89005184173584,7.832624912261963,-14.929089546203612,4.017709255218506,5.039037704467772,3.814915657043457,-0.509505691689413,-0.4870545570324978
MURRAY,-7.699216842651367,6.165643692016602,-11.638456344604492,3.181490421295166,3.939239501953125,2.9841532707214355,-0.5116415841324161,-0.48399703579779946
NADYM,-0.0146239232271909,0.3525711297988891,-0.1180750355124473,0.2822811007499695,0.1034511122852564,0.0702900290489196,-7.074101161369968,-0.19936410870911045
NAKDONG,-0.3028598725795746,0.5518742203712463,-0.558879017829895,0.3729576766490936,0.2560191452503204,0.1789165437221527,-0.8453386150819732,-0.32419804571011746
NARMADA,-0.6444308757781982,0.826762855052948,-1.053005576133728,0.5251232385635376,0.4085747003555298,0.3016396164894104,-0.6340085736304075,-0.36484418070535185
NARVA,-0.6910771131515503,0.856889545917511,-1.129035472869873,0.5397975444793701,0.4379583597183227,0.3170920014381408,-0.6337329820127907,-0.3700500291418725
NASS,-0.6977442502975464,0.836175799369812,-1.1301522254943848,0.5141165852546692,0.4324079751968384,0.3220592141151428,-0.6197227351030726,-0.3851573010817394
NATASHQUAN,0.0929190292954444,0.276375412940979,0.0505159310996532,0.2571192979812622,0.0424030981957912,0.0192561149597167,-0.456344610111743,-0.06967376278087738
NEGRO,-0.347272127866745,0.5836846232414246,-0.6172572374343872,0.3965513706207275,0.2699851095676422,0.187133252620697,-0.7774453746867952,-0.32060678861381403
NELSON,-3.192889213562012,2.739765882492065,-4.881093502044678,1.4658557176589966,1.6882042884826656,1.2739101648330684,-0.5287387615304359,-0.4649704461880268
"NEMAN (also NEMUNAS, also NYOMAN)",-3.955160856246948,3.323235273361206,-6.020402431488037,1.762395262718201,2.0652415752410893,1.5608400106430051,-0.5221637375327377,-0.4696748446174054
NESTOS (also MESTA),0.1220659017562866,0.2365405410528183,0.1163689196109771,0.2326658219099044,0.0056969821453094,0.0038747191429139,-0.04667136410202357,-0.016380782447135336
NEVA,-1.0785096883773804,1.148304104804993,-1.7064274549484253,0.6837602257728577,0.6279177665710449,0.4645438790321352,-0.5822087398359381,-0.40454778232376426
NIGER,-0.6021722555160522,0.8001556992530823,-0.997295081615448,0.505556046962738,0.3951228260993957,0.2945996522903442,-0.6561624559749629,-0.36817790908112363
NILE,-0.7344388961791992,0.8897215127944946,-1.1888434886932373,0.5489307045936584,0.4544045925140381,0.3407908082008362,-0.6187098680067262,-0.3830308734813644
NOATAK,-3.070352554321289,2.635502338409424,-4.682621479034424,1.4118977785110474,1.6122689247131348,1.2236045598983765,-0.5251087281309074,-0.4642775466618805
NOTTAWAY,-0.0005469981697387,0.3506642282009125,-0.0892867445945739,0.2898023724555969,0.0887397464248352,0.0608618557453155,-162.2304265976356,-0.17356163204204808
NTEM,-2.363408327102661,2.1038403511047363,-3.647864580154419,1.1391793489456177,1.2844562530517578,0.9646610021591188,-0.543476232321815,-0.4585238616858787
NUECES,-0.0005760204512625,0.3496802151203155,-0.0848994776606559,0.2917755842208862,0.0843234572093934,0.0579046308994293,-146.3896933252568,-0.16559310019729284
NUSHAGAK,0.1148799061775207,0.2571848928928375,0.0950749292969703,0.2409543991088867,0.0198049768805504,0.0162304937839508,-0.17239722367065938,-0.06310827047961044
NYANGA,-2.781378507614136,2.41694974899292,-4.261245250701904,1.3008772134780884,1.479866743087768,1.1160725355148315,-0.5320623349308887,-0.46176902766798106
NYONG,-0.8918812274932861,0.9930534958839417,-1.4332438707351685,0.5911878943443298,0.5413626432418823,0.4018656015396118,-0.6069896153812224,-0.4046766898311971
OB,-1.549130916595459,1.5055385828018188,-2.413024663925171,0.8573564887046814,0.8638937473297119,0.6481820940971375,-0.5576634860714678,-0.43053170573075955
OCONA,0.1324769258499145,0.2360394299030304,0.1322415918111801,0.2358195036649704,0.0002353340387344,0.0002199262380599,-0.0017764153057191444,-0.0009317351687823833
ODER,-2.154626607894897,1.9498963356018064,-3.322335720062256,1.0687651634216309,1.1677091121673588,0.8811311721801756,-0.5419542801006382,-0.45188616240371954
OGOOUE,-5.527095794677734,4.504432678222656,-8.385765075683594,2.342040777206421,2.85866928100586,2.162391901016236,-0.5172100117675884,-0.48005865676950565
OIAPOQUE (also OYAPOK),-0.9234411716461182,1.0190600156784058,-1.4736003875732422,0.6121500730514526,0.550159215927124,0.4069099426269531,-0.5957707245675596,-0.39929929186365554
OKAVANGO (also CUBANGO),-7.902370929718018,6.333569049835205,-11.943655014038086,3.2797882556915283,4.041284084320068,3.0537807941436768,-0.5114014667575564,-0.48215796971900604
OLENEK,-10.083088874816896,7.967588424682617,-15.21142864227295,4.082021236419678,5.128339767456053,3.88556718826294,-0.508608010018079,-0.48767167443362486
OLFUSA,-6.003342628479004,4.875809192657471,-9.082751274108888,2.544058322906494,3.0794086456298846,2.331750869750977,-0.5129490079446087,-0.47822849041393645
OLIFANTS,-0.5207709074020386,0.7074279189109802,-0.8576032519340515,0.4589374661445617,0.3368323445320129,0.2484904527664185,-0.6467956249944203,-0.35125904155570586
OMOLOY,-0.2388791143894195,0.5272277593612671,-0.4556209444999695,0.3784147500991821,0.2167418301105499,0.148813009262085,-0.9073285065734904,-0.2822556411717983
ONEGA,0.0192179642617702,0.3335630297660827,-0.0657472908496856,0.2815559506416321,0.0849652551114558,0.0520070791244506,-4.421137117029351,-0.15591379884311987
ORANGE,-1.0960403680801392,1.1591590642929075,-1.7339589595794678,0.683958888053894,0.6379185914993286,0.4752001762390134,-0.5820210733813829,-0.40995251719735964
ORD,-1.1615056991577148,1.211679220199585,-1.828916430473328,0.7117668986320496,0.6674107313156132,0.4999123215675354,-0.5746082277509247,-0.4125781091510268
ORINOCO,-0.9789888858795166,1.0627797842025757,-1.5644214153289795,0.6257113218307495,0.5854325294494629,0.4370684623718261,-0.5979971150780885,-0.41125025980783697
ORONTES,0.0385795682668685,0.3055793642997741,-0.018498133867979,0.2644985616207123,0.0570777021348475,0.0410808026790618,-1.4794800641630015,-0.13443578814033222
OUEME,-2.042335033416748,1.87860107421875,-3.1471171379089355,1.0435266494750977,1.1047821044921875,0.8350744247436523,-0.5409406813356815,-0.4445192948113974
OULUJOKI,-1.0034736394882202,1.0626131296157837,-1.5933184623718262,0.6186804175376892,0.589844822883606,0.4439327120780945,-0.5878030071466867,-0.4177745406163109
PAHANG,-3.666134834289551,3.0925984382629395,-5.589534759521484,1.635930061340332,1.9233999252319336,1.4566683769226074,-0.5246397124410902,-0.4710176267633355
PALENA (also CORCOVADO),-0.778293788433075,0.918757975101471,-1.2615829706192017,0.5551237463951111,0.4832891821861267,0.3636342287063598,-0.6209598346649075,-0.3957889221763749
PALYAVAAM,-19.664419174194336,15.224183082580566,-29.577505111694336,7.704768657684326,9.9130859375,7.51941442489624,-0.5041128268110235,-0.4939125064450858
PANGANI,-0.1428653746843338,0.444994568824768,-0.3013622164726257,0.3267877399921417,0.1584968417882918,0.1182068288326262,-1.109413964989742,-0.2656365652839559
PANUCO,-0.8370399475097656,0.9571635723114014,-1.3429338932037354,0.5781094431877136,0.5058939456939697,0.3790541291236877,-0.6043844707758915,-0.3960181311626088
PAPALOAPAN,-0.1864188015460968,0.4678436517715454,-0.3573013544082641,0.3350874483585357,0.1708825528621673,0.1327562034130097,-0.9166594326587398,-0.2837618997507236
PARAGUACU,0.1008822470903396,0.27881920337677,0.0684607475996017,0.2580924332141876,0.0324214994907379,0.0207267701625823,-0.32137963245113477,-0.07433767083314628
PARAIBA DO SUL,0.0554606467485427,0.3031260967254638,0.0045895585790276,0.2706644237041473,0.0508710881695151,0.0324616730213165,-0.9172465730550069,-0.10708966787084821
PARAIBA,0.0788713842630386,0.2912370562553406,0.0312932655215263,0.2550416588783264,0.0475781187415122,0.0361953973770141,-0.6032367656035773,-0.1242815658227229
PARANA,-0.60352623462677,0.796918511390686,-0.9831200242042542,0.5132926106452942,0.3795937895774841,0.2836259007453918,-0.6289598824353192,-0.3559032657560459
PARNAIBA,-1.1366747617721558,1.182846188545227,-1.798354148864746,0.6876977682113647,0.6616793870925903,0.4951484203338623,-0.5821184822129645,-0.41860761367700844
PASCUA,-0.0046762032434344,0.3450587391853332,-0.0883082151412963,0.2816436886787414,0.0836320118978619,0.0634150505065918,-17.884597299162525,-0.18378045041349084
PATIA,-0.421931505203247,0.6412740349769592,-0.7351794838905334,0.4158176183700561,0.3132479786872864,0.2254564166069031,-0.7424142895809427,-0.3515757762046357
PATUCA,0.0502708964049816,0.3024897277355194,-0.0259190946817398,0.2729249894618988,0.0761899910867213,0.0295647382736206,-1.5155884723625366,-0.09773799095574712
PEARL,0.1175308972597122,0.2326104342937469,0.1121848970651626,0.2272013872861862,0.0053460001945496,0.0054090470075607,-0.045485913229577034,-0.023253673138024445
PECHORA,-3.378990173339844,2.8882997035980225,-5.160195350646973,1.543913960456848,1.7812051773071285,1.3443857431411743,-0.5271412717801895,-0.46545922553204633
PEE DEE,-4.1580891609191895,3.4977223873138428,-6.323495388031006,1.855008244514465,2.1654062271118164,1.6427141427993777,-0.5207695514237435,-0.46965252266945584
PENNER,-0.0954810082912445,0.4119470417499542,-0.2261419743299484,0.3153751492500305,0.1306609660387039,0.0965718924999237,-1.36844979307456,-0.23442793056526284
PENOBSCOT,0.1183162555098533,0.2502477169036865,0.1118920221924781,0.2422193735837936,0.0064242333173751,0.0080283433198929,-0.05429713178203304,-0.032081584676286176
