Basin,Pearson_Degree,Spearman_Degree,Pearson_Betweenness,Spearman_Betweenness,Pearson_EdgeBetweenness,Spearman_EdgeBetweenness
LAKE GAIRDNER,0.035165688908755655,0.4684409894773809,0.05322908705053668,0.46859887328653205,-0.05932685408691311,-0.1244000731381957
LAKE NATRON,0.34183079964123925,0.6680455296769541,0.4900316758502541,0.7405266861915352,-0.13626532783250475,0.15278308283803524
LAKE TORRENS,0.067766983102931,0.44127676958145684,0.15008896738915542,0.404187981644971,0.29907021257062777,0.034593375143749015
LAKE TURKANA,0.5886296675695574,0.5948341878467213,0.3502760018255884,0.572337644108484,-0.06572682082032241,-0.012283917068338016
LAKE URMIA,0.07833663662281992,0.4884819891059053,0.07438407517584447,0.4799977204082477,-0.127309499007219,0.04733343795616836
LAM (also XONGKA),0.07015574968955823,0.21786957734000087,0.08271573620933884,0.2401500225780338,-0.2921869205579213,-0.1014578592617541
LAUCA,0.2970761512199878,0.42966892442365967,0.34310364510565267,0.4925494249794217,0.26678290532202087,0.0
LEICHHARDT,0.43640182220687446,0.6477181809473421,0.5463435309641481,0.6700539152750884,0.08021899335956476,0.11991321358670609
LEMPA,0.3378704695649517,0.38849926257154405,0.2262823625263068,0.32781091518317457,-0.3822615386426229,-0.05401885152912774
LENA,0.5653846710231889,0.5782597120914327,0.2510854460028076,0.5445797719582832,0.006607179766050299,-0.06058100749495943
LIAO HE,0.6322775042381661,0.6520998003773018,0.3452379823233231,0.6052006645974836,0.035455671014083076,0.020202807638261728
LIMA (also LIMIA),,,,,,
LIMARI,0.44377160486961104,0.6086976429335179,0.4649691138236246,0.6199751468646453,-0.22140679524643211,-0.05420015131900406
LIMPOPO,0.5756429422598025,0.5965244698687122,0.22874214843400248,0.543079170709967,0.008011774623544738,-0.033716560607272794
LITTLE MECATINA,0.1591695723550649,0.3962946964838807,0.026627140959793013,0.38904241550232466,-0.2061201807036895,-0.5440619462529467
LITTLE SCARCIES (also KABA),0.24175816822661547,0.3962946964838807,0.16933756233370312,0.31847402552152193,-0.13665652494974523,-0.23145502494313785
LOA,0.3297008406863544,0.5919875792334024,0.26074036089109337,0.5619942496419356,0.1141672283949588,0.06106532909773771
LOFFA (also LOFA RIVER),-0.03884997288297474,-0.05634361698190111,-0.07892001638965851,-0.10997147984564302,-0.663720057642297,-0.6123724356957946
LOIRE,0.6434202995148347,0.6574183203755838,0.2429027227454939,0.5458679490138281,0.1250865591029311,-0.05953699377902583
LORENTZ,0.3738735133642668,0.41403933560541256,0.3738735133642667,0.41403933560541256,-0.5997051972151398,-0.35355339059327373
LUAN HE,0.1024314073374069,0.5034404399674777,0.26338725360161264,0.5116285300935536,-0.11606361191705723,-0.24468807366690348
LULEALVEN,0.15962509103536457,0.3597215394180964,0.19590618301222693,0.3229722523793998,-0.29988234465644953,-0.4368488764286122
LURIO,0.25554283628444535,0.44943558745983403,0.2305558240209384,0.4438758644646127,0.08375038335959166,-0.20270338852475583
MAAS (also MEUSE),0.2628093582148256,0.47718389478648576,0.2778818087824269,0.4908041905307995,0.19484708092817807,0.3308162350181653
MACKENZIE,0.6355269754689145,0.6528641334503459,0.2784392536743274,0.6063451657122162,0.05535663893512299,0.00250103942898555
MAE KLONG,-0.058056678079483094,0.24461064680430555,-0.24214713176575248,0.08276841908866743,0.3767264053719154,0.27095169398555896
MAGDALENA,0.489913504674746,0.49419138442129784,0.25380123577398733,0.4579642750457869,-0.024025976614802668,-0.028391578384320364
MAHAKAM,0.12483600465637512,0.664168808042981,0.047970326889677346,0.5913848437175848,0.10801168223260993,0.14509580181762657
MAHANADI,0.45500823857506434,0.4372213934497042,0.3392987913184992,0.42923242638090636,-0.11736381755764053,-0.1996150835323488
MAHI,0.44433208782808453,0.679312240412739,0.4801904429589351,0.6959423294535201,0.19554671828537246,0.2347213984900087
MAJES,0.4387229935945345,0.5728918992315464,0.26245143174113517,0.4301134862853845,0.39550774796857,0.39886201760873286
MAMBERAMO,0.7068011329119626,0.8046004023003017,0.6025786050189896,0.8120773516825411,0.002322220988781978,0.1779095166640952
MANGOKY,0.1628490059052714,0.5644311890407235,0.07644858280579975,0.5159674917061982,0.009377421882593575,-0.017684994387866027
MANICOUAGAN,0.2750852805023255,0.5978355224613798,0.14650332956174592,0.544080327057564,-0.11129330707464466,-0.11483385035264294
MANO (also MANO RIVER),0.061974176672585826,0.3944053188733078,0.012908783611354127,0.3574073094983398,0.4731271561957212,0.6123724356957946
"MAPUTO (also LUSUTFU, also USUTU)",0.36714652637447726,0.513425709580396,0.3135065488749156,0.4757237049782792,0.251756252234184,0.15838401684603434
MAR CHIQUITA,0.6479505099192644,0.6240310050439131,0.4003557383726586,0.5589978205283546,-0.153370789297112,-0.06260230046826858
MARITSA RIVER,0.15655288612724663,0.6135152463737417,0.14309859198128996,0.570297105227482,0.00738793515887589,0.04007798355777698
MARONI,-0.062445413546378975,0.663693604869701,-0.07228877845919211,0.6115678037347528,-0.01287539655498519,0.15593934508186957
MA,0.29884406968507654,0.4288614750612719,0.23455004995140846,0.3013135556610734,-0.3091675881827359,-0.35069946096753307
MBINI (also WOLEU),0.2668043792566007,0.6396021490668313,0.20887433624212495,0.6311232037538299,-0.4237054635734732,-0.5962847939999439
MCARTHUR,0.5630372468999735,0.6895953854729849,0.5257462927451642,0.6966669312600765,-0.037088146763043874,-0.024271049337249034
MEARIM,0.37922234833979707,0.5821030087123962,0.2652003729499343,0.5532223434207127,0.3055660696187407,0.24027540243198847
MEDJERDA (also MAJARDAH),0.24876220124061768,0.3416333590378282,0.2315381695937364,0.34122217020163065,-0.26973112091906587,-0.19963242468267506
MEGHNA,0.6734490566264337,0.7084349951333435,0.43090689418645894,0.6686823638811463,0.058211753574584704,-0.07656077535321947
MEKONG,0.6201173428953439,0.6350139037145704,0.28172008171138513,0.5887516691794479,0.016085732121855573,0.03800225466774855
MELRHIR,0.593984842965648,0.5810709380823995,0.3420041437456288,0.5600311689930386,0.13361445913397177,-0.0011812508384205977
MERIN (also MIRIM),0.0012288128291211696,0.5536785550657413,0.12755322253898113,0.4841048659585269,-0.08005020369198275,-0.0552419534573435
MERRIMACK,0.23158731578575376,0.26930925072762085,0.2067400869478091,0.23887978249446548,0.3531709569866494,0.05976143046671969
MESSALO,0.4540168944531944,0.5602962506968002,0.3481615452498099,0.49871874047025716,-0.20091654506786286,-0.3225938043028649
MEZEN,0.7706830430390775,0.8077599244588205,0.5491697008380898,0.7220650292900503,0.08946117734266312,0.136004926852915
MIN JIANG,0.15733093540493273,0.49164105465574,0.176510287940846,0.519949906390051,-0.09652071608907425,0.06927634713793263
MINO (also MINHO),0.030474145940438648,0.252728709714401,-0.040159305158818374,0.24614989017257194,0.27402899798174996,-0.1783326823093158
MIRA,-0.024011593704522757,0.26930925072762085,0.031794315594599325,0.2976207126160553,0.31928507713893045,0.21726204731337043
MISSISSIPPI,0.6355998208967489,0.6543070403701311,0.21021669512361074,0.61453019412286,-0.03262319359424601,-0.024245735843245797
MITCHELL,0.002505193685321852,0.5791537413458222,0.04648282019241477,0.5752944709147473,-0.07648841733439675,-0.31816340591704234
MOA (also MAKONA),0.2962532229205605,0.6187495996456025,0.2318920629470745,0.563651083920265,0.1851443937373591,0.15655607277128736
MOBILE RIVER,0.6742316722364494,0.7249514061569551,0.47367748161845596,0.6604653587872693,-0.08119147583332022,-0.08375341869929803
MOGAMI,0.34641569554462087,0.41403933560541256,0.3464156955446208,0.41403933560541256,-0.30819796948169276,0.0
MONO,-0.015946684713481745,0.17764934669967067,0.10187839701512293,0.2583539288669489,-0.24894643268755978,-0.18557687223952254
MOOSE,0.5774285507287378,0.5854819692098664,0.3387035383498897,0.48783344687569846,-0.07068820142706764,-0.08119356206701234
MOTAGUA,0.59519885125491,0.6396021490668313,0.5072927674492901,0.5504818825631803,0.34839959623470207,0.4167295550024963
MOTALA STROM,0.1835096705630532,0.4236253652069069,0.17284914320381767,0.41671488857152766,0.1397669533520407,0.3437810723199078
MOULOUYA,0.27752445928895086,0.657750478962123,-0.04378945015690284,0.6173505580037574,-0.17237133265090462,-0.1655549904314827
MUCURI,0.5925807139441731,0.5631011606122981,0.6415775177905648,0.6109056732645346,-0.4492544763612157,-0.4183300132670378
MURCHISON,0.2782828147052643,0.5664467868895205,0.43301247518291386,0.5352318089617842,-0.10841622698799758,-0.07843609495148661
MURRAY,0.6159401400532839,0.633314730506368,0.27579508784571255,0.60180856806783,0.06089683244759023,0.016863635482987256
NADYM,0.15573147871326082,0.6512903283461915,0.11056377823976962,0.6026926481060708,-0.1589276375997318,-0.10038916288873188
NAKDONG,-0.018564056773128505,0.23022178522758166,-0.08891835327515424,0.18283173171825043,-0.35255539926109525,-0.2472066162365221
NARMADA,0.5236820445330812,0.5216987967105369,0.4371222461015457,0.5062310541391831,-0.13352257065427667,-0.16876274745050118
NARVA,0.080328140493251,0.7755115491684007,0.19498531961578003,0.7177908920401151,0.10174536160812978,0.20990121313445473
NASS,0.18700230869738463,0.3050174082760012,-0.08031699237182971,0.11223506209832507,0.04685299844098476,0.032085564211950836
NATASHQUAN,0.15076804623673604,0.36634754853252327,0.19438796308023085,0.31500426565605183,0.4517129845467547,0.408248290463863
NEGRO,0.5458162110320672,0.5748195869356869,0.3341213965197776,0.5237352893980366,0.02912950240568307,0.010777360656345518
NELSON,0.6383625069678034,0.6602269496489206,0.3015551703567757,0.6244020681400361,-0.04413319210383609,-0.03268217496323833
"NEMAN (also NEMUNAS, also NYOMAN)",-0.04705323309181917,0.5154700577733246,-0.038776274550060934,0.5564154001752829,-0.03651230340915131,0.1261542228302831
NESTOS (also MESTA),0.6197648667233026,0.7745966692414834,0.6197648667233026,0.7745966692414834,-0.9878031046462523,-0.8660254037844387
NEVA,0.6742650711499849,0.7035823432411376,0.34979538040228764,0.6416194253786568,-0.019294674023171886,-0.0017440145832644856
NIGER,0.6277020569949145,0.6454124049036248,0.22682830190036007,0.5909020024387994,0.02108584562347115,-0.00033561276907722
NILE,0.6332138325317536,0.6551177681869641,0.2115253995233806,0.6166469201307286,-0.017830142623945732,-0.014673182563587342
NOATAK,0.2978120760105132,0.5826062258764614,0.34911231838045653,0.5400809497942716,-0.27843924852581353,-0.5081648204994469
NOTTAWAY,-0.04675947024438721,0.7638039017107474,-0.06391962955477934,0.722777181238599,-0.0720661003237271,0.059975216457171694
NTEM,0.4133004443944275,0.6273710129594676,0.44131282083885004,0.6252919798574915,0.2166766612311711,-0.14660673305307526
NUECES,0.33658175359065295,0.6536497741589354,0.08060084428205858,0.5689029445787903,0.04753244653088421,0.19553233343635373
NUSHAGAK,-0.09669696087453952,0.21141058629781012,-0.07085983047038207,0.2338943988549946,-0.22370215717536376,-0.11631052629980886
NYANGA,0.11053937031098653,0.4172769857249918,0.13807192504359914,0.4194926956192205,0.28560953843936665,0.027732795409750693
NYONG,0.2143942144379047,0.4604435704551633,0.21666089649386538,0.4700684821494579,-0.21625593936919715,-0.4846179071898468
OB,0.6761315913962647,0.7161294494958366,0.24028443895804466,0.6823393411765398,-0.028337140811681837,0.01362151204232594
OCONA,0.3108840214645416,0.4956466833087079,0.23174495864760522,0.43609424109613804,-0.23314865926808415,-0.05103103630798288
ODER,0.5395561841243462,0.5303367278925601,0.4444243826586517,0.5378045062808751,0.1302655283362914,0.09093906221919154
OGOOUE,0.6412217347039795,0.6736675878684402,0.3782138284708326,0.627289622744461,-0.03530979287342178,-0.06362782200452906
OIAPOQUE (also OYAPOK),0.2130400465329557,0.4863258084773017,0.24719390290511647,0.4819206669814629,-0.24233028701928613,-0.17788977927720456
OKAVANGO (also CUBANGO),0.5364812009127934,0.5444356417378485,0.26618127782054374,0.5248330400899174,-0.055722482652173756,-0.0732805195585396
OLENEK,0.5078102538851571,0.4994851308063844,0.2759369021273408,0.44688517058052796,-0.032018655186318135,-0.0989370913294186
OLFUSA,0.06009066300582314,0.05634361698190111,-0.03549428497112784,-0.09622504486493764,-0.3505769446300949,-0.20412414523193148
OLIFANTS,-0.05138120313215895,0.5786941600210265,0.09193304406283989,0.5418282282918767,0.04506861456259287,-0.06882551041445678
OMOLOY,0.19177636905686346,0.7264316448468492,0.2006895611305218,0.6897130052328811,-0.16970264017817868,-0.19475009494260034
ONEGA,0.004749162357601732,0.6865614082815192,-0.0818715417220994,0.6539376906944642,-0.09588805991183942,0.10430494540102954
ORANGE,0.5715177775714056,0.5829294762055993,0.26458458275770064,0.558841543981946,-0.0266273379248595,-0.04372680564011775
ORD,0.11470775605856799,0.46509129976955615,0.12013050580516668,0.4598152285232933,0.20663089108044727,-0.02200072318018497
ORINOCO,0.6575082495934533,0.6740884704061727,0.25501868800652117,0.6308842534708289,0.061468517288501646,0.017783290302729054
ORONTES,0.2967971237260332,0.5835454809440361,0.020884463012714675,0.5099801866072834,0.2100345672975047,0.19092967556122645
OUEME,0.012133086981776006,0.6843080087611012,0.10413230923527397,0.6529217460801608,0.06576008604032225,0.3020645775129998
OULUJOKI,0.20014796503397217,0.3684584504047548,0.3223939496060134,0.4763226896856706,0.36902819008075,0.1581752545300619
PAHANG,-0.04895467774378206,0.40355216509284664,-0.02418099362384141,0.39860568260391416,0.27951880968177023,0.17933007714340243
PAKCHAN,,,,,,
PALENA (also CORCOVADO),0.2178355000430649,0.42966892442365967,0.3856034784370566,0.5669677773761886,0.0348576720957143,0.4572830246830951
PALYAVAAM,0.33583920091885006,0.5250022182739293,0.35263513647274486,0.5574072403879144,-0.15353356036506693,-0.2903408977823789
PANGANI,0.27954464256816525,0.6224534438647065,0.11569237410065034,0.6290758114618796,-0.11048525452438036,-0.12877569080997497
PANUCO,0.49376353562803316,0.492023003831408,0.2584191857497465,0.46008844223043405,-0.028271819208434516,-0.10848194007899638
PAPALOAPAN,0.1942366757500057,0.5349054674654451,0.1042225059559205,0.5166215135918573,0.1818463679896442,0.26361763754619627
PARAGUACU,-0.003919811549036533,0.5464890020142201,-0.10049057127364053,0.49874190338793023,0.03198761762513102,0.22498896797218998
PARAIBA DO SUL,0.11136090648069781,0.6332336783965931,0.17574205449535657,0.6037023165827339,-0.15910484364582358,-0.08913052715585239
PARAIBA,0.3891382686424681,0.47931307014800195,0.5840376151873145,0.6255707002217039,-0.6619023545910684,-0.7004554492508956
PARANA,0.6555099992507201,0.6757056521798731,0.23553409769156947,0.6322478150903885,-0.02189817412876093,-0.016435602484664698
PARNAIBA,0.6253473376781025,0.6449388628158196,0.3517045283523709,0.61122996275507,-0.08306918281941876,-0.02634675029214505
PASCUA,0.10738506756185079,0.14213381090374028,0.0819049513139995,0.13762047064079508,-0.4880553263678152,0.11526562159643515
PATIA,-0.11832024274035022,0.02154985579603078,-0.23886241591278598,-0.10910281468347038,-0.2181260465022893,-0.3693834340827776
PATUCA,0.4058324299107657,0.47828670265295953,0.13756889198584082,0.34509201709829634,0.030038498773066205,-0.08564362488777377
PAZ,,,,,,
PEARL,0.17026595319045026,0.35805743701971643,0.2969787549234677,0.4496640992983565,-0.2349165527642969,-0.4629100498862757
PECHORA,0.5530377012175972,0.5657468718871281,0.23199550703315758,0.5155787827525186,0.07523274192015682,0.08613969203406246
PEE DEE,0.2987575698520756,0.40913123570312687,0.09995340494026154,0.28017356067178917,0.02902963639845011,0.04879500364742665
PENNER,-0.1721028505266931,0.38161565351231785,-0.22723547674201097,0.28771665324272383,0.02604164781518267,-0.15957016391212406
PENOBSCOT,0.22671639018352802,0.5490313348968022,0.12238923317229387,0.5252294370436085,0.2063925039529114,0.16683660862158092
PERAK,-0.013802549269320029,0.17764934669967067,-0.09440962809118889,0.11536559087769417,-0.41120409159673693,-0.3226967229600171
PINDARE,0.2541772834263203,0.6882680430616376,0.08332803157161822,0.6682154411397447,-0.2598512659824878,-0.3059910058752242
PIVDENNY BUH (also SOUTHERN BUG),-0.0003997798625806674,0.48875262749915477,0.0071351783211049905,0.45210953100173845,-0.027202101643730322,0.23500869415512837
PONOY,0.078080774096953,0.21483446221182984,-0.06382030974310776,0.0977530650648601,-0.23329864448642829,-0.22864151234154756
POOPO,0.2572854080993643,0.43132797199731604,0.36451160737018007,0.47770109130732974,0.03977851578038177,0.17173738756705517
POPIGAY,0.04041064132073726,0.3597308111486211,-0.09281972626873533,0.23299445372009858,-0.1277958813778406,-0.0831254784223251
POTOMAC,0.36670106844038364,0.6246499741355875,0.335783358708144,0.5708792180724488,-0.08656419678700165,-0.014012683396938655
PO,-0.09335304375473098,0.6424783926742046,-0.050915186267082024,0.620627754522547,0.05221809451983759,-0.0766679114679329
PRA,0.2962959205271683,0.3672398873558466,0.14687202272900773,0.24279584450257147,0.23582337187460062,0.0
PUELO,0.9663077530916259,0.8528028654224415,0.9866997676448546,0.8807710121010885,0.03816888501940522,0.017733172553297715
PULAU (also EILANDEN),0.1450297030865469,0.30805542574823763,-0.07349078245686747,0.17056989777401452,-0.23733130015986717,-0.3500640523613407
PUNGWE  (also PUNGOE),0.13230887806986277,0.4384562318451721,0.2552089033016794,0.4793635695146563,-0.0002301160546117287,-0.1328422328310143
PURARI,0.40400588981503616,0.5274841350431986,0.28977830665072835,0.48368381500129715,0.2772507245923181,0.27696886068414417
PUR,0.5832349815026061,0.628922447407237,0.28886464626111424,0.5425888528858119,-0.17154871109379607,-0.23899395660797718
PYASINA,0.5449486415288344,0.56038682515892,0.2823293177045382,0.4965356565753042,0.13322726660375403,0.11082283740811934
QIANTANG JIANG,-0.042758977979643856,0.4758185856009897,-0.11294901677806196,0.44003297889143944,0.10917141738035281,-0.03162642831433736
QUOICH,0.3370203215019485,0.5452051698660582,0.23214513645311885,0.49889898888059836,-0.15245388366134827,-0.19814848097530424
RAJANG,-0.041534227535884614,0.388782144658089,-0.08324667588496266,0.35808694571135036,-0.15972042607583786,0.1405097062365279
RAPEL,-0.025840169106808898,0.22034393241350797,-0.13370168881583308,0.14160065576988876,0.05766660645270983,-0.12807864932939214
RED,0.5710469266242657,0.5852379696476832,0.38157756766517015,0.5537114429404878,0.08182529663444195,0.08053296794402422
RHARSA,0.6027323033598604,0.6202388138183342,0.45425625876493025,0.6325752118955238,-0.10209518662769465,-0.12806947523764015
RHINE,0.590163005428753,0.6108640375941773,0.3196638225896319,0.5550520647132813,-0.0988468809268786,-0.15950035308378696
RHONE,0.68588991676323,0.7185444118471279,0.5302605269739681,0.7045868488984786,-0.09887201223760238,-0.0766577477607732
RIBEIRA DO IGUAPE,0.4656255486626084,0.6149400462680908,0.5158359468999064,0.6393533665139547,-0.22919426619194905,-0.21476683809537356
RIO DE LA PLATA,0.5907460183173062,0.5918558369649993,0.23895535634794085,0.5559282130685497,-0.07763035146672284,0.027497997835693386
RIO GRANDE (also BRAVO),0.528642827712559,0.5348146917997962,0.25785415749357615,0.5096336606272229,0.0412901131586533,0.03664233288628633
ROANOKE,0.4423021235102397,0.5316017687096021,0.224925706627497,0.40483505199759023,0.1974761168263314,0.44135264877604874
ROGUE,0.08848521822372726,0.2864459496157732,-0.03800408349685259,0.1955061301297202,-0.5162774973249377,-0.3520934254140231
ROPER,0.05850058284104283,0.5344378625316614,0.2328822711538783,0.5487235354644476,-0.09413268899887554,-0.14528502758707776
RUFIJI,0.5087786363235978,0.5056481690113442,0.3026765802678005,0.4631995236867496,0.00407936588376006,0.013298851347761527
RUKWA,0.3942328411025721,0.3584805143338076,0.24235394834604349,0.3304035451794019,-0.1346811475757105,-0.1018783285731988
RUPERT,0.19924448047568,0.4998498272980095,0.2409034560573131,0.4944628315107666,-0.2083705554309243,0.040144765290225454
RUVUMA (also ROVUMA),0.570736744798747,0.5719178822610563,0.40582079105594804,0.5659550054452223,0.009373616632341946,-0.020018958004406343
RUVU,0.26006034728289457,0.4236253652069069,0.1464461049133477,0.34509201709829634,0.16319578232326457,0.005680840159918895
SABINE,-0.04303938778557907,0.35321006202434646,0.03279982337061379,0.3747741838619941,0.17371474115747582,-0.0967803028374654
SACRAMENTO,0.20644924285417754,0.5554021065554506,0.1578174977663797,0.48459616604583433,-0.07022522005065922,-0.0462546361785172
SAGUENAY,0.5421345607192114,0.5450158114733573,0.4886107635809193,0.5688257116188792,-0.23457849703242561,0.09910080465046514
SAINT CROIX,0.9755388212796041,0.7745966692414834,0.9755388212796041,0.7745966692414834,-0.9930120956267343,-0.8660254037844387
SAINT JOHN (also SAINT-JEAN),-0.007035124773119998,0.40905000391331614,-0.15736796779651832,0.2891297663718368,-0.09719047995694728,-0.10930018640379159
SAINT JOHN RIVER,0.30828654556976426,0.5056173713759857,0.3506253718227811,0.512754648046997,-0.21994305409218148,-0.4330127018922193
SAINT JOHNS,0.15928787962192115,0.3165549546879248,-0.15074415629392526,0.12926883259110095,0.02013578036692107,-0.07446110088130276
SAINT LAWRENCE (also SAINT-LAURENT),0.6518113507078579,0.669712599611173,0.3327961874141543,0.6304874992945935,-0.027330918710815163,-0.034972285725002925
SAINT PAUL RIVER,-0.08882634758754063,0.14213381090374028,-0.20320334918103097,0.027524094128159017,-0.33098595491011884,-0.5477225575051661
SAKARYA,-0.07684089745369627,0.44197992482639176,-0.08566741494503982,0.41884554188238693,-0.08838729662411876,-0.1649976761486296
SALAR DEL PULAR,,,,,,
SALINA DE JAMA,,,,,,
SALINAS,0.5231362418190341,0.6803091303374613,0.3879015191918521,0.5816307371359176,-0.20674807586719435,-0.03706246583305506
SALSA,0.0021525067654556192,0.4781584477150536,-0.08133119309014995,0.4335988909262707,-0.3020086059630805,-0.17503808905556184
SALWEEN,0.5125071133874137,0.5151670367983708,0.3084580766028981,0.49944676702707635,0.15791936647467142,0.08393750234578122
SAN ANTONIO,0.24603973976837112,0.5316017687096021,0.41991010169118387,0.6002442318823741,0.34639242334100284,0.2151657414559676
SAN JOAQUIN,0.7302553455251954,0.7768822359980306,0.4350856906511943,0.7197478994250527,0.07938746712991315,0.12445450168553315
SAN JUAN,-0.14194180674037252,0.5151515493477711,-0.1090434378958952,0.5068829303683159,-0.10976492223667031,-0.1669707828789023
SAN PEDRO,0.21148412237563596,0.3818844631615225,0.14067460783458277,0.35594276946816794,0.36272237031008797,0.3857714728382057
SANAGA,0.6961756651128079,0.7199837206864208,0.3861937494102662,0.6494062168767917,0.12134408523714843,0.15028854060995145
SANTA CRUZ,0.10129512750953054,0.25266046804590186,-0.134236324874912,0.13411655616197676,0.4627576434088029,0.22352497590453002
SANTA,-0.3786491355027397,-0.16903085094570333,-0.4182848882423576,-0.20619652471058067,-0.6754682397880561,-0.8964214570007953
SANTEE,0.2764405894021293,0.5452146942043145,0.2671947277410101,0.5254811293297139,-0.20188776481524495,-0.4176069975414737
SANTIAGO,0.5638578828289545,0.574447084345457,0.42601503007866387,0.5860369990849327,0.12500456649817224,0.008849220795965269
SAO FRANCISCO,0.5848508723673865,0.5993414489044473,0.27433807394379994,0.5565082972381277,-0.036078134933496604,-0.04449619483265214
SARSTOON,,,,,,
SARYSU,0.5317506260898811,0.529469591352445,0.38573259469881566,0.5289527351298261,-0.10683720987216788,-0.03526561167671676
SASSANDRA,0.1514983520142706,0.6366408764103382,0.1102978210700795,0.6305996454430944,-0.0577862715381222,-0.013068448858431957
SAVANNAH,0.14427555903672148,0.4028881241482679,-0.05041214190007205,0.2692348251659957,0.11321044595784334,-0.053579971977681974
SAVE,0.5399675198601165,0.5313262463500077,0.404659687333052,0.5152799933808707,0.0005293987559292044,-0.07076206601236544
SCHELDE (also ESCAUT),0.5028327424744028,0.6342317588934304,0.43731190691235017,0.5776276922419706,-0.12670614217287673,-0.04641663532381763
SEAL,0.23520046990000146,0.5858606511667978,0.329653204959381,0.6188187648156335,0.21577312703055412,0.04611179766159334
SEBOU,0.18462078386900446,0.5765999761251577,0.30447792952424646,0.6120227090728244,-0.07235841255978392,-0.14420892030365934
SEINE,-0.06639193522943708,0.5585849266503244,0.008275005140985484,0.5557019711825797,-0.07781936428813498,-0.00403170534720057
SEMBAKUNG,0.8259222102229105,0.8451542547285167,0.7098190535705168,0.7835467939002065,-0.2566993834001083,-0.40824829046386296
SENEGAL,0.4841069269928759,0.47799602559865834,0.22347299665088866,0.43204035603650726,0.0959216484638836,0.02731228993706935
SEPIK,0.6137775769691495,0.6353312892133953,0.5379701105965575,0.6692907443732222,0.040199866488556474,-0.022358618774480546
SERRANO,0.17936001345283817,0.2864459496157732,0.22147311885758994,0.35191103423349634,0.33216323129879705,-0.09473309334313416
SEVERNAYA DVINA,0.6262613208644786,0.6475544895920594,0.37080851484741706,0.6195808123021589,-0.017648115668363055,0.021851400779442275
SEVERN,0.6522861349852219,0.6861452230276283,0.40795597216787927,0.6464808549986439,-0.031002874939459604,0.026203710626471734
SHANNON,0.1900011444757762,0.5141358422981853,0.05310011288596807,0.454263192940295,-0.22091924579846467,0.0
SHATT AL ARAB,0.6647752454702122,0.6939919667221027,0.3535063411934693,0.6804086865621914,-0.060231938860813045,-0.01868820990660639
SHINANO GAWA,-0.27018556019547607,-0.05634361698190111,-0.24698451807955316,0.013746434980705378,0.8859141117820133,0.7559289460184546
SITTANG,0.31724767429170303,0.5963244845757717,0.14329539148550066,0.49338875980165925,0.07315070527437208,0.09275589833977922
SIXAOLA,0.9690778285995684,0.7745966692414834,0.9690778285995684,0.7745966692414834,0.4961020261594851,0.0
SKAGIT,0.30659785653650523,0.3944053188733078,0.25947498317405226,0.3986466144404559,-0.2892471376005193,-0.6047431568147636
SKEENA,0.04765056502386392,0.4785984984029347,-0.005096526706170538,0.4272006265613784,0.002776309814185725,-0.01348206554263362
SKJERN A,,,,,,
SOUTH ESK,0.5613713800427178,0.5685352436149611,0.4679239864929777,0.5229577884350213,0.18124206141751192,0.17568209223157663
SPEY,,,,,,
STIKINE,0.07725311622676335,0.7046101853381314,0.09088345940502421,0.6789883841650939,-0.08766607320518084,-0.2936615798159542
STRUMA RIVER,-0.31954270933345824,0.1224132957852822,-0.2898327823606198,0.1409782322918157,0.24299187754893933,0.447213595499958
SUCHIATE,,,,,,
SUNGAI FLY (also FLY RIVER),0.15623934197171546,0.5693354192438888,0.00757613422969041,0.5352717891030608,-0.07905553259391815,-0.020970738383359246
SURINAME RIVIER,-0.08356862572950496,0.06832667180756563,-0.1602825431783245,0.02437301215725933,-0.24739912879962794,0.16382896422853674
SUSITNA,0.12333021473160037,0.5279084678099637,0.2217763057679555,0.530408039930619,-0.12828929856090085,-0.13510493713499322
SUSQUEHANNA,0.16756035510307213,0.6645303430125872,-0.02914359106262627,0.607262349457128,-0.0024690843171162654,0.0023473047385175927
SUWANNEE,0.09741308043444545,0.23022178522758166,-0.12369583002743949,0.09101368125137753,0.18782772238577744,0.06404031539506061
SVARTA,-0.06306588475935335,0.2581988897471611,-0.06306588475935335,0.2581988897471611,-0.9997373104029792,-0.8660254037844387
TAFNA,-0.27421420727292617,0.0,-0.27421420727292617,0.0,0.28687974351358286,0.2635231383473649
TAGUS,-0.010749391043799595,0.49397756304126134,0.07506515362813201,0.45138263203073303,0.06736376554137677,-0.08422688538553591
TAKU,0.2910185011612273,0.47409682751267707,-0.05850623659792859,0.2945067320405212,0.08030611339277827,0.1505095289329476
TALAS,0.02537121918389861,0.5958183621369624,-0.10056031721927201,0.6020781405948412,-0.07869704792395191,-0.16402639316343615
TANA,0.5554878155232036,0.5649857416183375,0.424958337648733,0.5855437491937631,0.07827295400621237,-0.002921722796507656
TANO (also TANOE),0.34452597722737527,0.5056173713759857,0.14151892936764007,0.3743922827009819,-0.2817344227017144,-0.06185895741317418
TAPI,0.19916352086631595,0.5576751234003609,0.37312050011263187,0.5372425853635296,0.08680526059906102,-0.0355745588303767
TARIM HE (also TALIMU HE),0.5607733947443415,0.5716345793561083,0.22182298978491505,0.5584762446581546,-0.029577490857589088,0.006016006487594474
TAZ,0.6008827086273454,0.6128983763733602,0.29222392711270306,0.5404801367169769,-0.0011093344388308775,0.06470284981110055
TENRYU,,,,,,
