Basin,OrigFRI,OrigDRI,ParetoBestFRI,ParetoBestDRI,SurplusFRI,SurplusDRI
LAUCA,-0.5568889379501343,0.7519310116767883,-0.9262905716896056,0.4820232391357422,0.3694016337394713,0.26990777254104614
LEICHHARDT,-0.2818320989608764,0.5547484159469604,-0.5167257785797119,0.3891054093837738,0.2348936796188355,0.16564300656318665
LEMPA,0.0053229634650051,0.3377625644207001,-0.0737223923206329,0.2767297923564911,0.07904535578563801,0.061032772064208984
LENA,-1.5325692892074585,1.4897667169570925,-2.39302396774292,0.8457478880882263,0.8604546785354614,0.6440188288688662
LIAO HE,-0.4199194312095642,0.6475870609283447,-0.7203675508499146,0.4282771646976471,0.30044811964035034,0.21930989623069763
LIMARI,-0.6988013982772827,0.8422842025756836,-1.1322649717330933,0.5170754194259644,0.43346357345581055,0.32520878314971924
LIMPOPO,-4.733379364013672,3.918325424194336,-7.1924824714660645,2.0607643127441406,2.4591031074523926,1.8575611114501953
LITTLE MECATINA,-0.0931150466203689,0.4015088081359863,-0.2344675660133361,0.3144905567169189,0.1413525193929672,0.08701825141906738
LITTLE SCARCIES (also KABA),-2.2342405319213867,2.0045974254608154,-3.442205905914306,1.0973248481750488,1.2079653739929195,0.9072725772857666
LOA,-1.6337060928344729,1.5559937953948977,-2.540393114089966,0.8710325956344604,0.9066870212554929,0.6849611997604372
LOFFA (also LOFA RIVER),-0.9779138565063475,1.0580744743347168,-1.5528559684753418,0.6274706125259399,0.5749421119689943,0.43060386180877686
LOIRE,-1.0047341585159302,1.0873225927352903,-1.6015955209732056,0.6461269855499268,0.5968613624572754,0.44119560718536355
LORENTZ,0.1294152289628982,0.2327118664979934,0.128804326057434,0.2312012761831283,0.0006109029054642001,0.0015105903148651123
LUAN HE,-0.4088369011878967,0.6323307752609253,-0.704465925693512,0.4179465770721435,0.2956290245056153,0.2143841981887818
LULEALVEN,-4.170354843139648,3.4616639614105225,-6.337780475616455,1.813731789588928,2.1674256324768066,1.6479321718215945
LURIO,-0.5082748532295227,0.7051383852958679,-0.846431314945221,0.4554791748523712,0.33815646171569824,0.2496592104434967
MAAS (also MEUSE),0.0942786559462547,0.2721398770809173,0.0617573969066143,0.2458333224058151,0.032521259039640406,0.026306554675102206
MACKENZIE,-0.1534691900014877,0.4493849575519562,-0.3103121221065521,0.3375650942325592,0.15684293210506442,0.11181986331939697
MAE KLONG,-0.0154227884486317,0.342372328042984,-0.0776841342449188,0.2859241962432861,0.062261345796287094,0.05644813179969793
MAGDALENA,-1.1767940521240234,1.2067283391952517,-1.862777590751648,0.6935271620750427,0.6859835386276245,0.513201177120209
MAHAKAM,-2.5158369541168213,2.225856065750122,-3.873516798019409,1.2058424949645996,1.357679843902588,1.0200135707855225
MAHANADI,-2.0344133377075195,1.8647397756576536,-3.1516692638397217,1.027491807937622,1.1172559261322021,0.8372479677200315
MAHI,-0.5254655480384827,0.714772641658783,-0.878026008605957,0.4539381265640259,0.35256046056747437,0.2608345150947571
MAJES,0.1155729070305824,0.2343719005584716,0.1102977842092514,0.2312178760766983,0.005275122821330996,0.003154024481773293
MAMBERAMO,0.0732148736715316,0.2978175282478332,0.0270225405693054,0.2687947154045105,0.046192333102226195,0.0290228128433227
MANGOKY,-20.00831413269043,15.491012573242188,-30.108400344848636,7.833892822265625,10.100086212158207,7.6571197509765625
MANICOUAGAN,-0.0592897124588489,0.3756353259086609,-0.1813094913959503,0.2981196939945221,0.12201977893710139,0.0775156319141388
MANO (also MANO RIVER),-4.493915557861328,3.71807861328125,-6.831324577331543,1.9336631298065183,2.337409019470215,1.7844154834747317
"MAPUTO (also LUSUTFU, also USUTU)",-4.571771621704102,3.779782056808472,-6.950212478637695,1.9773740768432615,2.3784408569335938,1.8024079799652106
MAR CHIQUITA,0.0215034466236829,0.3162081837654114,-0.0408372096717357,0.2707298398017883,0.0623406562954186,0.0454783439636231
MARITSA RIVER,0.0251093357801437,0.3137718141078949,-0.044456198811531,0.2653567790985107,0.0695655345916747,0.04841503500938421
MARONI,-1.8141039609909055,1.69687020778656,-2.8022725582122803,0.946382224559784,0.9881685972213747,0.750487983226776
MA,0.1270099133253097,0.2272758334875106,0.1268610954284668,0.2267569303512573,0.00014881789684290103,0.0005189031362533014
MBINI (also WOLEU),-2.8204312324523926,2.448709011077881,-4.323825836181641,1.3086422681808472,1.503394603729248,1.1400667428970337
MCARTHUR,0.1216036900877952,0.2619322538375854,0.1176688820123672,0.2476244270801544,0.003934808075427995,0.014307826757431003
MEARIM,-3.187371015548706,2.73889708518982,-4.881123065948486,1.4668976068496704,1.6937520503997803,1.2719994783401494
MEDJERDA (also MAJARDAH),-0.1814941465854644,0.460763931274414,-0.3584868907928467,0.337598979473114,0.17699274420738229,0.1231649518013
MEGHNA,-0.0965253487229347,0.4145728945732116,-0.2275153845548629,0.3202768862247467,0.1309900358319282,0.09429600834846491
MEKONG,-0.1757836788892746,0.4551410675048828,-0.3393771648406982,0.3322109282016754,0.1635934859514236,0.1229301393032074
MELRHIR,-0.0920241251587867,0.4032448828220367,-0.2163795977830886,0.3148525357246399,0.1243554726243019,0.0883923470973968
MERIN (also MIRIM),-8.477775573730469,6.745177745819092,-12.813295364379885,3.46030592918396,4.335519790649416,3.284871816635132
MERRIMACK,0.1207118853926658,0.2714144885540008,0.0962698981165885,0.2463888674974441,0.024441987276077298,0.0250256210565567
MESSALO,0.1202538013458252,0.2482673823833465,0.1129078194499015,0.2320428639650344,0.007345981895923698,0.0162245184183121
MEZEN,-1.9798426628112795,1.813628435134888,-3.0521132946014404,1.0037364959716797,1.072270631790161,0.8098919391632082
MIN JIANG,-0.868910014629364,0.9999056458473206,-1.3863584995269775,0.6098540425300598,0.5174484848976135,0.39005160331726074
MINO (also MINHO),-1.0884830951690674,1.1422637701034546,-1.7278610467910769,0.6645746231079102,0.6393779516220095,0.47768914699554443
MIRA,-0.295453816652298,0.5549852848052979,-0.5312079191207886,0.3825661838054657,0.2357541024684906,0.17241910099983215
MISSISSIPPI,-3.1063058376312256,2.6864864826202397,-4.744315147399902,1.448561191558838,1.6380093097686768,1.2379252910614018
MITCHELL,0.0977713391184806,0.2706961035728454,0.0679758116602897,0.25747150182724,0.029795527458190904,0.013224601745605413
MOA (also MAKONA),-2.5314745903015137,2.2322943210601807,-3.892127275466919,1.2070554494857788,1.3606526851654053,1.0252388715744019
MOBILE RIVER,0.0560331866145134,0.2930377125740051,0.0189877189695835,0.2636833488941192,0.0370454676449299,0.02935436367988592
MOGAMI,0.1172460317611694,0.2496476918458938,0.1040853634476661,0.2423732876777649,0.013160668313503307,0.007274404168128912
MONO,-7.586724281311035,6.067501068115234,-11.477052688598633,3.1202707290649414,3.8903284072875977,2.947230339050293
MOOSE,-0.4310851395130157,0.6534362435340881,-0.7458659410476685,0.4302191138267517,0.31478080153465277,0.22321712970733643
MOTAGUA,-0.1859151870012283,0.4600611627101898,-0.3604107797145843,0.3332403302192688,0.174495592713356,0.12682083249092102
MOTALA STROM,-7.414009571075439,5.932417869567871,-11.199625015258787,3.0635199546813965,3.7856154441833487,2.8688979148864746
MOULOUYA,-0.1129301488399505,0.4252842962741852,-0.2536115646362304,0.3267821371555328,0.1406814157962799,0.0985021591186524
MUCURI,0.1183555796742439,0.2598671913146972,0.0948086604475975,0.2492659538984298,0.023546919226646396,0.010601237416267423
MURCHISON,-9.89005184173584,7.832624912261963,-14.929089546203612,4.017709255218506,5.039037704467772,3.814915657043457
MURRAY,-7.699216842651367,6.165643692016602,-11.638456344604492,3.181490421295166,3.939239501953125,2.9841532707214355
NADYM,-0.0146239232271909,0.3525711297988891,-0.1180750355124473,0.2822811007499695,0.1034511122852564,0.07029002904891962
NAKDONG,-0.3028598725795746,0.5518742203712463,-0.558879017829895,0.3729576766490936,0.25601914525032043,0.17891654372215277
NARMADA,-0.6444308757781982,0.826762855052948,-1.053005576133728,0.5251232385635376,0.4085747003555298,0.3016396164894104
NARVA,-0.6910771131515503,0.856889545917511,-1.129035472869873,0.5397975444793701,0.43795835971832275,0.31709200143814087
NASS,-0.6977442502975464,0.836175799369812,-1.1301522254943848,0.5141165852546692,0.4324079751968384,0.3220592141151428
NATASHQUAN,0.0929190292954444,0.276375412940979,0.0505159310996532,0.2571192979812622,0.0424030981957912,0.019256114959716797
NEGRO,-0.347272127866745,0.5836846232414246,-0.6172572374343872,0.3965513706207275,0.2699851095676422,0.18713325262069708
NELSON,-3.192889213562012,2.739765882492065,-4.881093502044678,1.4658557176589966,1.6882042884826656,1.2739101648330684
"NEMAN (also NEMUNAS, also NYOMAN)",-3.955160856246948,3.323235273361206,-6.020402431488037,1.762395262718201,2.0652415752410893,1.5608400106430051
NESTOS (also MESTA),0.1220659017562866,0.2365405410528183,0.1163689196109771,0.2326658219099044,0.00569698214530949,0.0038747191429139016
NEVA,-1.0785096883773804,1.148304104804993,-1.7064274549484253,0.6837602257728577,0.6279177665710449,0.46454387903213523
NIGER,-0.6021722555160522,0.8001556992530823,-0.997295081615448,0.505556046962738,0.39512282609939575,0.29459965229034424
NILE,-0.7344388961791992,0.8897215127944946,-1.1888434886932373,0.5489307045936584,0.4544045925140381,0.3407908082008362
NOATAK,-3.070352554321289,2.635502338409424,-4.682621479034424,1.4118977785110474,1.6122689247131348,1.2236045598983765
NOTTAWAY,-0.0005469981697387,0.3506642282009125,-0.0892867445945739,0.2898023724555969,0.0887397464248352,0.06086185574531555
NTEM,-2.363408327102661,2.1038403511047363,-3.647864580154419,1.1391793489456177,1.2844562530517578,0.9646610021591187
NUECES,-0.0005760204512625,0.3496802151203155,-0.0848994776606559,0.2917755842208862,0.08432345720939341,0.05790463089942932
NUSHAGAK,0.1148799061775207,0.2571848928928375,0.0950749292969703,0.2409543991088867,0.0198049768805504,0.016230493783950833
NYANGA,-2.781378507614136,2.41694974899292,-4.261245250701904,1.3008772134780884,1.479866743087768,1.1160725355148315
NYONG,-0.8918812274932861,0.9930534958839417,-1.4332438707351685,0.5911878943443298,0.5413626432418823,0.4018656015396118
OB,-1.549130916595459,1.5055385828018188,-2.413024663925171,0.8573564887046814,0.8638937473297119,0.6481820940971375
OCONA,0.1324769258499145,0.2360394299030304,0.1322415918111801,0.2358195036649704,0.00023533403873440828,0.00021992623805999756
ODER,-2.154626607894897,1.9498963356018064,-3.322335720062256,1.0687651634216309,1.1677091121673588,0.8811311721801756
OGOOUE,-5.527095794677734,4.504432678222656,-8.385765075683594,2.342040777206421,2.8586692810058594,2.1623919010162354
OIAPOQUE (also OYAPOK),-0.9234411716461182,1.0190600156784058,-1.4736003875732422,0.6121500730514526,0.550159215927124,0.4069099426269531
OKAVANGO (also CUBANGO),-7.902370929718018,6.333569049835205,-11.943655014038086,3.2797882556915283,4.041284084320068,3.0537807941436768
OLENEK,-10.083088874816896,7.967588424682617,-15.21142864227295,4.082021236419678,5.128339767456053,3.8855671882629395
OLFUSA,-6.003342628479004,4.875809192657471,-9.082751274108888,2.544058322906494,3.0794086456298846,2.3317508697509766
OLIFANTS,-0.5207709074020386,0.7074279189109802,-0.8576032519340515,0.4589374661445617,0.33683234453201294,0.2484904527664185
OMOLOY,-0.2388791143894195,0.5272277593612671,-0.4556209444999695,0.3784147500991821,0.21674183011054998,0.14881300926208502
ONEGA,0.0192179642617702,0.3335630297660827,-0.0657472908496856,0.2815559506416321,0.0849652551114558,0.05200707912445063
ORANGE,-1.0960403680801392,1.1591590642929075,-1.7339589595794678,0.683958888053894,0.6379185914993286,0.47520017623901345
ORD,-1.1615056991577148,1.211679220199585,-1.828916430473328,0.7117668986320496,0.6674107313156132,0.4999123215675354
ORINOCO,-0.9789888858795166,1.0627797842025757,-1.5644214153289795,0.6257113218307495,0.5854325294494629,0.43706846237182617
ORONTES,0.0385795682668685,0.3055793642997741,-0.018498133867979,0.2644985616207123,0.0570777021348475,0.041080802679061834
OUEME,-2.042335033416748,1.87860107421875,-3.1471171379089355,1.0435266494750977,1.1047821044921875,0.8350744247436523
OULUJOKI,-1.0034736394882202,1.0626131296157837,-1.5933184623718262,0.6186804175376892,0.589844822883606,0.4439327120780945
PAHANG,-3.666134834289551,3.0925984382629395,-5.589534759521484,1.635930061340332,1.9233999252319336,1.4566683769226074
PALENA (also CORCOVADO),-0.778293788433075,0.918757975101471,-1.2615829706192017,0.5551237463951111,0.4832891821861267,0.36363422870635986
PALYAVAAM,-19.664419174194336,15.224183082580566,-29.577505111694336,7.704768657684326,9.9130859375,7.51941442489624
PANGANI,-0.1428653746843338,0.444994568824768,-0.3013622164726257,0.3267877399921417,0.15849684178829188,0.11820682883262629
PANUCO,-0.8370399475097656,0.9571635723114014,-1.3429338932037354,0.5781094431877136,0.5058939456939697,0.37905412912368774
PAPALOAPAN,-0.1864188015460968,0.4678436517715454,-0.3573013544082641,0.3350874483585357,0.1708825528621673,0.1327562034130097
PARAGUACU,0.1008822470903396,0.27881920337677,0.0684607475996017,0.2580924332141876,0.0324214994907379,0.020726770162582397
PARAIBA DO SUL,0.0554606467485427,0.3031260967254638,0.0045895585790276,0.2706644237041473,0.050871088169515105,0.03246167302131653
PARAIBA,0.0788713842630386,0.2912370562553406,0.0312932655215263,0.2550416588783264,0.04757811874151229,0.03619539737701416
PARANA,-0.60352623462677,0.796918511390686,-0.9831200242042542,0.5132926106452942,0.37959378957748413,0.28362590074539185
PARNAIBA,-1.1366747617721558,1.182846188545227,-1.798354148864746,0.6876977682113647,0.6616793870925903,0.4951484203338623
PASCUA,-0.0046762032434344,0.3450587391853332,-0.0883082151412963,0.2816436886787414,0.0836320118978619,0.0634150505065918
PATIA,-0.421931505203247,0.6412740349769592,-0.7351794838905334,0.4158176183700561,0.31324797868728643,0.22545641660690313
PATUCA,0.0502708964049816,0.3024897277355194,-0.0259190946817398,0.2729249894618988,0.07618999108672139,0.029564738273620605
PEARL,0.1175308972597122,0.2326104342937469,0.1121848970651626,0.2272013872861862,0.005346000194549602,0.005409047007560702
PECHORA,-3.378990173339844,2.8882997035980225,-5.160195350646973,1.543913960456848,1.7812051773071285,1.3443857431411745
PEE DEE,-4.1580891609191895,3.4977223873138428,-6.323495388031006,1.855008244514465,2.1654062271118164,1.6427141427993777
PENNER,-0.0954810082912445,0.4119470417499542,-0.2261419743299484,0.3153751492500305,0.1306609660387039,0.0965718924999237
PENOBSCOT,0.1183162555098533,0.2502477169036865,0.1118920221924781,0.2422193735837936,0.006424233317375197,0.008028343319892911
PERAK,-1.2302428483963013,1.252818584442139,-1.917276620864868,0.7338534593582153,0.6870337724685667,0.5189651250839236
PINDARE,-12.405320167541504,9.72094440460205,-18.703527450561523,4.945876121520996,6.2982072830200195,4.775068283081055
PIVDENNY BUH (also SOUTHERN BUG),-3.78322172164917,3.190089225769043,-5.759226322174072,1.6943165063858032,1.9760046005249023,1.4957727193832397
PONOY,-1.4765312671661377,1.4353972673416138,-2.304565191268921,0.8135891556739807,0.8280339241027832,0.6218081116676331
POOPO,-0.3870550394058227,0.6279136538505554,-0.656966507434845,0.4178916811943054,0.2699114680290223,0.21002197265625
POPIGAY,-0.2955805957317352,0.562892735004425,-0.5336795449256897,0.3929016292095184,0.23809894919395452,0.16999110579490667
POTOMAC,-3.798570156097412,3.1961636543273926,-5.795619010925293,1.6886188983917236,1.9970488548278809,1.507544755935669
PO,-0.3982719779014587,0.6293843388557434,-0.6902782917022705,0.4226391911506653,0.2920063138008118,0.20674514770507812
PRA,-3.024876832962036,2.6025824546813965,-4.626986026763916,1.3888087272644043,1.6021091938018799,1.2137737274169922
PUELO,-1.156383991241455,1.202344536781311,-1.8300235271453855,0.697492241859436,0.6736395359039304,0.504852294921875
PULAU (also EILANDEN),0.1023739576339721,0.2912673950195312,0.0675919726490974,0.264983057975769,0.0347819849848747,0.026284337043762207
PUNGWE  (also PUNGOE),-17.438701629638672,13.542037963867188,-26.245338439941406,6.865849494934082,8.806636810302734,6.6761884689331055
PURARI,0.0507825203239917,0.2896797358989715,0.0095268338918685,0.259791612625122,0.0412556864321232,0.029888123273849487
PUR,-0.0508297607302665,0.3762238025665283,-0.171269342303276,0.2990840673446655,0.1204395815730095,0.07713973522186279
PYASINA,-2.660118579864502,2.3548741340637207,-4.083813667297363,1.280011534690857,1.4236950874328613,1.0748625993728638
QIANTANG JIANG,-0.1732210665941238,0.4525655508041382,-0.3331480920314789,0.3357144296169281,0.15992702543735507,0.11685112118721008
QUOICH,-6.216125011444092,5.029730796813965,-9.412955284118652,2.604827642440796,3.1968302726745605,2.424903154373169
RAJANG,-0.7040842771530151,0.8621883988380432,-1.1376752853393557,0.5335195064544678,0.43359100818634055,0.32866889238357544
RAPEL,-0.4423479735851288,0.6534568071365356,-0.7617060542106628,0.4287686049938202,0.31935808062553406,0.22468820214271545
RED,0.1345746219158172,0.2426806092262268,0.1341430246829986,0.2418318539857864,0.0004315972328186035,0.0008487552404403964
RHARSA,-0.2983356118202209,0.5588563680648804,-0.5289130806922913,0.3872857093811035,0.23057746887207037,0.17157065868377686
RHINE,-0.4115908145904541,0.6393834352493286,-0.7015270590782166,0.4285419285297394,0.28993624448776245,0.21084150671958923
RHONE,-1.9370777606964111,1.786712646484375,-2.9951283931732178,0.9907801747322084,1.0580506324768066,0.7959324717521666
RIBEIRA DO IGUAPE,0.0636783689260482,0.284354418516159,0.017849463969469,0.2628390491008758,0.045828904956579194,0.021515369415283203
RIO DE LA PLATA,-1.86400043964386,1.7558213472366333,-2.875850915908813,0.9953394532203674,1.011850476264953,0.7604818940162659
RIO GRANDE (also BRAVO),-2.059784173965454,1.8940038681030276,-3.1786208152771,1.0501573085784912,1.118836641311646,0.8438465595245364
ROANOKE,-8.414782524108887,6.698483943939209,-12.711427688598633,3.450221300125122,4.296645164489746,3.248262643814087
ROGUE,-1.907693862915039,1.7614717483520508,-2.9585108757019043,0.9707689881324768,1.0508170127868652,0.790702760219574
ROPER,0.1201915591955185,0.2513510882854461,0.1112786903977394,0.2427228540182113,0.008912868797779097,0.008628234267234802
RUFIJI,0.0002174907276639,0.3539942502975464,-0.0972980260848999,0.2896637618541717,0.0975155168125638,0.06433048844337469
RUKWA,-0.1858400106430053,0.4753953516483307,-0.3709949553012848,0.3472217619419098,0.1851549446582795,0.1281735897064209
RUPERT,-0.018815828487277,0.3435397446155548,-0.0974724516272544,0.2811415195465088,0.0786566231399774,0.06239822506904602
RUVUMA (also ROVUMA),-0.3882635533809662,0.6187371611595154,-0.6704981327056885,0.4149844050407409,0.2822345793247223,0.20375275611877447
RUVU,-0.3944894969463348,0.6051619052886963,-0.6729995608329773,0.4000152945518493,0.2785100638866425,0.20514661073684698
SABINE,0.1124354973435401,0.2585793137550354,0.0944885611534118,0.2498262971639633,0.0179469361901283,0.00875301659107211
SACRAMENTO,0.1049635484814643,0.2711771130561828,0.0865674912929534,0.2498484849929809,0.01839605718851091,0.021328628063201904
SAGUENAY,-0.0632900223135948,0.3836725950241089,-0.1767074912786483,0.3022626340389251,0.11341746896505349,0.08140996098518377
SAINT CROIX,0.1273742169141769,0.2410787940025329,0.1262411773204803,0.2362851202487945,0.001133039593696622,0.004793673753738403
SAINT JOHN (also SAINT-JEAN),0.1149364560842514,0.2533228695392608,0.1104727685451507,0.2435111701488495,0.0044636875391007025,0.009811699390411321
SAINT JOHN RIVER,-2.0898590087890625,1.8989818096160889,-3.2222845554351807,1.0468531847000122,1.1324255466461182,0.8521286249160767
SAINT JOHNS,-1.6176317930221558,1.5394946336746216,-2.5007848739624023,0.8720890283584595,0.8831530809402466,0.6674056053161621
SAINT LAWRENCE (also SAINT-LAURENT),-2.096404790878296,1.9236372709274288,-3.230079174041748,1.0694783926010132,1.1336743831634521,0.8541588783264156
SAINT PAUL RIVER,-3.7821764945983887,3.1833419799804688,-5.760429382324219,1.6832036972045898,1.97825288772583,1.500138282775879
SAKARYA,-0.046436883509159,0.3735166490077972,-0.1669488847255706,0.2958135902881622,0.12051200121641159,0.07770305871963501
SALINAS,0.1223577111959457,0.2365012913942337,0.1211336776614189,0.2355297654867172,0.0012240335345267972,0.0009715259075165072
SALSA,0.0985636711120605,0.2782295346260071,0.0809043124318122,0.2649414241313934,0.017659358680248302,0.013288110494613703
SALWEEN,-0.2514798939228058,0.4996364712715149,-0.4636221826076507,0.3438725173473358,0.21214228868484492,0.15576395392417908
SAN ANTONIO,0.0997263267636299,0.2538575828075409,0.08965615183115,0.2467969357967376,0.0100701749324799,0.007060647010803306
SAN JOAQUIN,-0.0483445040881633,0.3628966808319092,-0.1384264081716537,0.2948190569877624,0.0900819040834904,0.06807762384414678
SAN JUAN,-0.6787998080253601,0.847765326499939,-1.127143383026123,0.5180186629295349,0.44834357500076294,0.32974666357040405
SAN PEDRO,0.0324005745351314,0.3131128549575805,-0.0374511592090129,0.2724649906158447,0.0698517337441443,0.040647864341735784
SANAGA,-2.655555248260498,2.3300676345825195,-4.082111835479736,1.250533103942871,1.4265565872192383,1.0795345306396484
SANTA CRUZ,-0.6605648994445801,0.8273451924324036,-1.072371244430542,0.5205664038658142,0.4118063449859619,0.30677878856658936
SANTA,-0.1326647996902465,0.4265141785144806,-0.2903331518173218,0.3217350840568542,0.15766835212707528,0.1047790944576264
SANTEE,-1.08592689037323,1.1592270135879517,-1.7070788145065308,0.6891751885414124,0.6211519241333008,0.4700518250465393
SANTIAGO,-0.1004671230912208,0.4134159684181213,-0.2480649799108505,0.3197694420814514,0.1475978568196297,0.09364652633666987
SAO FRANCISCO,0.0177104137837886,0.3216407895088196,-0.0468019172549247,0.2773194313049316,0.0645123310387133,0.044321358203887995
SARYSU,-0.0350659750401973,0.365194708108902,-0.1311830580234527,0.2935609817504883,0.0961170829832554,0.0716337263584137
SASSANDRA,-2.6664845943450928,2.33341383934021,-4.098577499389648,1.249508261680603,1.4320929050445557,1.083905577659607
SAVANNAH,-0.231689915060997,0.4995730519294739,-0.4049282968044281,0.3684063851833343,0.1732383817434311,0.13116666674613958
SAVE,-9.418596267700195,7.45329475402832,-14.225043296813965,3.811587810516357,4.8064470291137695,3.6417069435119633
SCHELDE (also ESCAUT),-0.0359901301562786,0.366227775812149,-0.1322280913591385,0.2990621626377105,0.09623796120285988,0.06716561317443848
SEAL,-1.274925708770752,1.2835772037506104,-1.9984344244003296,0.7415916919708252,0.7235087156295776,0.5419855117797852
SEBOU,-0.0039439387619495,0.3326722681522369,-0.0832576528191566,0.2832983434200287,0.07931371405720711,0.049373924732208196
SEINE,-0.5131347179412842,0.728129506111145,-0.862394392490387,0.4772866368293762,0.3492596745491028,0.2508428692817688
SEMBAKUNG,0.0310161300003528,0.3169886469841003,-0.0600072629749774,0.2602579891681671,0.0910233929753302,0.05673065781593317
SENEGAL,-2.5020787715911865,2.217694997787476,-3.8405938148498535,1.2088803052902222,1.338515043258667,1.0088146924972539
SEPIK,0.0348608084022998,0.3019889891147613,-0.0210371315479278,0.2647873759269714,0.0558979399502276,0.03720161318778992
SERRANO,0.0187885779887437,0.3409903049468994,-0.0539716593921184,0.2803558111190796,0.0727602373808621,0.060634493827819824
SEVERNAYA DVINA,-3.893179655075073,3.2642524242401123,-5.929805278778076,1.7252118587493896,2.0366256237030034,1.5390405654907227
SEVERN,-1.078778862953186,1.1532578468322754,-1.7102100849151611,0.6872072219848633,0.6314312219619751,0.4660506248474121
SHANNON,0.0241124629974365,0.3165460228919983,-0.0534474998712539,0.2743785083293915,0.0775599628686904,0.04216751456260681
SHATT AL ARAB,-0.2148609012365341,0.4936539530754089,-0.4117369055747986,0.3509200811386108,0.1968760043382645,0.1427338719367981
SHINANO GAWA,-9.301488876342772,7.3856964111328125,-14.027939796447754,3.7985317707061768,4.726450920104982,3.5871646404266357
SITTANG,-0.5954864621162415,0.7837754487991333,-0.9862205386161804,0.4980955123901367,0.39073407649993896,0.2856799364089966
SIXAOLA,-0.1367160975933075,0.4398579001426697,-0.2851004600524902,0.3363438844680786,0.14838436245918268,0.10351401567459106
SKAGIT,-0.0887220650911331,0.3893822729587555,-0.2239838391542434,0.3032976984977722,0.1352617740631103,0.08608457446098328
SKEENA,-0.5359732508659363,0.7309614419937134,-0.8907521963119507,0.4690024852752685,0.3547789454460144,0.2619589567184449
SOUTH ESK,-0.2859650254249573,0.533941388130188,-0.525524377822876,0.3628877699375152,0.2395593523979187,0.17105361819267279
STIKINE,-0.2697953581809997,0.5438690781593323,-0.4940025210380554,0.3813254535198211,0.22420716285705572,0.16254362463951116
STRUMA RIVER,-0.0748454928398132,0.401744931936264,-0.2016490250825882,0.320115178823471,0.126803532242775,0.08162975311279297
SUNGAI FLY (also FLY RIVER),0.0530519895255565,0.2878101170063019,0.0081302765756845,0.2587771117687225,0.044921712949872,0.0290330052375794
SURINAME RIVIER,-1.7989697456359863,1.6845641136169434,-2.777407646179199,0.9444645047187804,0.9784379005432129,0.740099608898163
SUSITNA,0.0043610460124909,0.3263520896434784,-0.0672798752784729,0.2775965332984924,0.0716409212909638,0.04875555634498602
SUSQUEHANNA,-6.2089433670043945,5.028132915496826,-9.40420627593994,2.609062671661377,3.195262908935545,2.419070243835449
SUWANNEE,0.1268839091062545,0.235926479101181,0.1223973482847213,0.2334225326776504,0.004486560821533189,0.0025039464235306064
SVARTA,-6.791843414306641,5.445291519165039,-10.28039836883545,2.800300121307373,3.4885549545288086,2.644991397857666
TAFNA,0.1256518810987472,0.239273652434349,0.1204756870865821,0.2375426888465881,0.005176194012165097,0.0017309635877608975
TAGUS,-0.2171219438314438,0.4952420592308044,-0.4004934728145599,0.3631602227687835,0.1833715289831161,0.13208183646202087
TAKU,-0.1219132095575332,0.4165121018886566,-0.2821512222290039,0.3168339133262634,0.1602380126714707,0.09967818856239319
TALAS,0.0771530419588089,0.2878966629505157,0.0370781272649765,0.2569589912891388,0.0400749146938324,0.030937671661376898
TANA,-4.370132923126221,3.627936124801636,-6.6436448097229,1.9083231687545776,2.2735118865966797,1.7196129560470585
TANO (also TANOE),-0.8269621133804321,0.9422708749771118,-1.3299133777618408,0.5690538883209229,0.5029512643814087,0.37321698665618896
TAPI,-0.2102739959955215,0.4926659762859344,-0.4168314337730407,0.3532313108444214,0.20655743777751923,0.139434665441513
TARIM HE (also TALIMU HE),-0.8275753855705261,0.9662265181541444,-1.325540542602539,0.5939832925796509,0.49796515703201294,0.3722432255744935
TAZ,-0.2253431379795074,0.5042360424995422,-0.4283463656902313,0.362587958574295,0.20300322771072393,0.14164808392524725
THAMES,-0.0036471504718065,0.3526452481746673,-0.1032207310199737,0.2957746982574463,0.0995735805481672,0.056870549917221014
THELON,-1.5489013195037842,1.4982761144638062,-2.412574291229248,0.8496248126029968,0.8636729717254639,0.6486513018608093
THJORSA,-4.86688232421875,3.9971532821655273,-7.389886856079102,2.087321519851685,2.5230045318603516,1.9098317623138423
THLEWIAZA,-0.435293585062027,0.6500931978225708,-0.7322835326194763,0.4282325208187103,0.29698994755744934,0.22186067700386047
THU BON,0.1082087382674217,0.2421862781047821,0.0868573561310768,0.2273111343383789,0.021351382136344896,0.014875143766403198
TIJUANA (also TIA JUANA),0.1214314252138137,0.2411206662654876,0.1165865808725357,0.229459524154663,0.004844844341277993,0.011661142110824585
TITICACA,0.0029952509794384,0.3510855436325073,-0.0764125287532806,0.2910004258155823,0.079407779732719,0.06008511781692505
TOCANTINS,-0.7820063829421997,0.9185692071914672,-1.2568718194961548,0.5640941262245178,0.4748654365539551,0.35447508096694935
TONE,0.109969824552536,0.2659696936607361,0.0922593027353286,0.2464644908905029,0.017710521817207392,0.019505202770233182
TORGHAY,-0.9876188635826112,1.073224663734436,-1.5669499635696411,0.6388106942176819,0.5793310999870299,0.43441396951675415
"TORNEALVEN (also TORNIONJOKI, also TORNIONVAYLA)",-13.386274337768556,10.490381240844728,-20.172510147094727,5.3559088706970215,6.78623580932617,5.134472370147707
