Basin,Pearson_Degree,Spearman_Degree,Pearson_Betweenness,Spearman_Betweenness,Pearson_EdgeBetweenness,Spearman_EdgeBetweenness
BULUNGAN,0.3852932022944906,0.4604435704551633,0.3553259395491852,0.4194430973401105,0.12947992160912125,0.0027865803750394226
BURDEKIN,0.6098018871857968,0.615630066013628,0.3442797977597434,0.5401853287388262,0.11142460107963918,0.16966435906089553
BUZI (also BUDZI),-0.16347536840465565,0.06172133998483677,-0.10288113090707521,0.10703554438852335,-0.167765060872599,-0.268834023763191
CANCOSA,0.437692072707599,0.6069265098508948,0.37810889150991506,0.5914807067249428,0.05593587388170362,-0.12420098462394492
CANDELARIA,0.3892373598258466,0.6149400462680908,0.5110324248379233,0.6462336357925643,-0.32884315186449825,-0.071957308692306
CANETE,-0.0788140257948478,0.2581988897471611,-0.0788140257948478,0.2581988897471611,-0.49267749281056106,0.0
CANIAPISCAU,0.5946745401164355,0.6026688331404996,0.40006780168856243,0.5903213432277881,0.09505145526752357,0.07767325089564557
CAPE FEAR,-0.1206733546410411,0.28389421588563074,-0.009805641000311715,0.25350504074374247,-0.1622143870746015,-0.18609684207969412
CAPIM,0.0752375199342922,0.5624373665261665,0.20342852851065166,0.5393502055870489,0.36924446016222473,0.23096396088297924
CATATUMBO,0.3345431784656315,0.5738287342369132,0.44584800507153927,0.6251518603111154,-0.40488311378037245,-0.34088588994112673
CAUVERY,0.17016666936217692,0.6809853800776607,0.2798648814616327,0.6292583914925105,-0.04914899082022793,-0.13685833244113402
CAVALLY,-0.09005089957170913,0.21141058629781012,-0.2141195944323355,0.1435623276298129,0.42200545988957183,0.302407368379503
CESTOS (also NUON),0.3410917202242346,0.4264014327112208,0.30874829297232964,0.38533731779422614,0.31976808564721365,0.4107919181288746
CHAD,0.6346740114359577,0.6596709193975149,0.19822651563956314,0.6258967444341859,0.010821540328799124,-0.025551644321075723
CHANGUINOLA,-0.17396641511525712,-0.2581988897471611,-0.17396641511525712,-0.2581988897471611,0.9993410200716244,0.8660254037844387
CHAO PHRAYA,0.4970444212660671,0.49469247610063494,0.2917389081004153,0.4545459118343884,0.02342197036696378,0.030268101752785558
CHELIF,0.1684514463910365,0.4418841521601953,0.24142894114109134,0.46036672991132455,0.049087451752040344,0.14481834479417763
CHERGUI,-0.15997592649552914,0.3190658347693349,-0.14295811737485223,0.30844406003969066,0.05748763330191927,0.007273247285144222
CHEW BAHIR (also LAKE STEFANIE),0.32161063852639926,0.5183124836665428,0.11553573874539064,0.44597072605224997,0.2718562482870807,-0.025830434161586112
CHICO,0.3317230014532589,0.38888888888888884,0.16345050413268067,0.34284066739356067,-0.3579736379372946,-0.29520049603213505
"CHILOANGO (also SHILOANGO, also LOUANGO)",0.4032468868316494,0.4651705239840723,0.4616859654368473,0.5034689982929378,0.8247135048167104,0.5963432852917913
CHIRA,0.5068623695537166,0.6969320524371695,0.4900380714877633,0.6726951355403575,-0.32690356203735216,-0.4085285845514416
CHOLUTECA,-0.15878333338174475,0.41403933560541256,-0.15878333338174475,0.41403933560541256,-0.2439950858831715,0.35355339059327373
CHUBUT,0.6842528983333259,0.7022693882003997,0.5743983214890425,0.7084105619002664,0.044534712721913276,0.06812198361165607
CHURCHILL,0.5574049916788697,0.5746597373022937,0.2639450272446588,0.5355153369435277,0.08423241637355133,0.022054150005176673
CHUY (also SHU),0.5678991806014914,0.5730117069178514,0.32136055467514607,0.5323164159331688,0.1666018833867486,0.06499126415937195
CISNES,0.7649979415777025,0.6210590034081188,0.7649979415777025,0.6210590034081188,0.672315084243874,0.8660254037844386
CLUTHA,0.4065379077343959,0.43166584730171564,0.3840017397921011,0.39315433737839955,-0.2398743258801593,-0.3135488830329647
COATAN,,,,,,
COCO,-0.13691224482569248,0.2585982695523693,-0.010457747489976571,0.28184893793229854,-0.08070651826599776,0.13913398398454369
COIG,0.5569846480952345,0.6479865854576424,0.5468898584287741,0.6468914144722704,-0.12275282594986574,-0.35440871367981336
COLORADO (also COLORADO RIVER),0.6139088501032829,0.6297225277202058,0.2449789058493969,0.5788647131939514,-0.0718865088917369,-0.0698504050518642
COLORADO,0.6708634325492182,0.7126044017122211,0.30969778739967846,0.6824692817284366,0.09487886427638485,0.03481631201027795
COLUMBIA,0.5957754968434817,0.6080613001087606,0.28387351537309286,0.572975866097215,0.03971891876247901,0.034173530591106754
COLVILLE,0.3225798359521653,0.6644089067292759,0.1746866724448076,0.5769727279792521,-0.16918103946293067,-0.20460074525719726
COMOE (also KOMOE),0.24193838983315377,0.7922872660532484,0.20909481241923814,0.7804944351384929,-0.04444398767847858,0.03196459483570515
CONCEPCION,0.12560096422850478,0.31471742510980755,0.015302328454426422,0.25018855014621766,-0.13671100944353407,-0.04745344879827188
CONGO,0.6537868030268398,0.6737059458970719,0.20941542746566147,0.6229993634991923,0.013565767245202576,0.0017325999169419497
CONNECTICUT,-0.278941144066172,0.0,-0.19788226466226125,0.011919737500471312,0.11388905836664213,0.1635721640219061
COPIAPO,0.4104579660794317,0.47828670265295953,0.4368695208569312,0.4890851106223373,0.07093893102597114,0.02431322695419323
COPPENAME RIVIER,-0.03698913913546998,0.14815131259120062,0.06961307359975465,0.20365429296009122,0.11964427184971504,0.21709597415113874
COPPERMINE,0.18179954345690608,0.42389933308072125,0.23167869460610735,0.40924494260333966,-0.3858480707566039,-0.37998546685963497
COPPER,0.5237662092399928,0.5224448670190294,0.348950850837242,0.46810857606371853,0.19069630092257586,0.2143893920697481
CORUBAL (also KOLIBA),0.28290235705251554,0.4172769857249918,0.17704008060424173,0.34945880580847855,-0.10382260289659188,-0.2868222763063068
COSAPILLA,0.7109042951115301,0.7745966692414834,0.7109042951115301,0.7745966692414834,-0.5192500422051513,-0.8660254037844387
COURANTYNE,0.19325499723444706,0.6885888780609741,0.31867310019292966,0.6414224743850375,0.10456908615029563,0.07210568641612114
CROSS,0.07963129438367907,0.8081246436257915,0.16432072112642274,0.7987453315748159,-0.0755267677763945,-0.08213054870025731
CUANZA,0.5574593486343936,0.5638665062634913,0.44069196041119124,0.5487814063043371,0.05755149254892711,0.09956303299973353
CUVELAI,0.6064331345316049,0.6212901128936238,0.2703223577652295,0.5643936819597297,0.07551976027420358,0.04538306318688444
CUYUNI,0.0640814939656536,0.6304444581600155,0.1834215000995173,0.6530237644189273,-0.08784683478399068,-0.07924292091037678
DALING HE,0.045259210804510557,0.3309438162646487,-0.16262155368947448,0.20527617913309354,-0.012444655995336161,0.08126701303056753
DALY,0.30934614468857835,0.6201886799918865,0.0039037375918539686,0.5547655731328102,-0.06541358190134465,-0.0347377681360913
DAMODAR,0.007942626628493772,0.20008048521410043,0.06655064478586835,0.22355054800435598,-0.12327053253617849,0.15042972365049784
DANUBE,0.4965150433699235,0.49610325677716605,0.29377389406864046,0.4674838142966145,-0.024418818798542744,-0.019094700423322376
DAOURA,0.049587550824621164,0.48894572598449054,-0.015081279382712004,0.45493714780728467,-0.12621366911589132,-0.29528885218190987
DASHT KAUR,0.40932230532877817,0.4826693453801442,0.4795712653704918,0.5248335234281982,0.23713611413207644,0.24659095923271449
"DAUGAVA (also ZAPADNAYA DVINA, also ZAKHODNAYA DZVINA)",0.601893573194924,0.6261196988257066,0.40956257370005944,0.6012430353769616,0.05942433306170669,0.069018292899177
DE CONTAS,-0.07190198767931658,0.7378542327466348,-0.09127617921802128,0.6683525957698986,0.06838956318316214,0.022351314321670476
DE GREY RIVER,0.1313351879427776,0.513923283070756,0.08634342158712459,0.4787209088850183,0.08557419767772757,0.0944142824025502
DEAD SEA,0.21542337816982862,0.6254356372209413,0.340975121493939,0.640667189586993,0.08953178645920094,-0.11836295016940444
DELAWARE,0.03040835365574862,0.2589995083810294,-0.0804837283313902,0.2076088724752418,0.19925050993106241,0.26967994498529685
DESEADO,-0.09334381879281395,0.010982823482332923,-0.13218593624236452,-0.021170991746365213,-0.007952131589581274,0.04347490658311758
DIGUL (also UWIMBU),0.15961148281222737,0.4509560339299332,0.10042052857083378,0.38741462296884216,-0.19041249811162206,-0.3092947870658709
DJERID,0.20715022909611872,0.7232903857824848,0.302080385901176,0.7225459593369593,0.005589548869217586,0.12834463614578467
DNIEPER,0.590673768085466,0.6079268585825849,0.198867340516507,0.5284797061281501,0.0005060564341066236,-0.028358578896355135
DNIESTR,0.22534803078079746,0.611725004471277,0.24525780186983262,0.5860216752873288,-0.01808687110878847,0.09847921426440262
DOCE,0.18525190698166566,0.725378830438618,0.11193552116408437,0.6975960162116323,-0.0638612968418675,0.14426720992049816
DONG NAI,0.2193519049796543,0.4651032898551823,0.447078583980575,0.5086479819996682,-0.24187313178194636,-0.24694634187431178
DONG,0.2445309368524503,0.49202301672096677,0.2275737561232392,0.47457214872259995,-0.06831438797661223,0.09994394237725333
DON,0.6102282232628448,0.6308393369491082,0.40095558597949416,0.6153948227620922,-0.0029803525990067105,-0.004415629361665653
DORDOGNE,-0.031143887856916574,0.252728709714401,-0.05938081154790936,0.2116497706760023,-0.06036263300487989,0.11197633540352389
DOURO (also DUERO),0.6962951948711955,0.715515870545149,0.45484755600608723,0.6810958122789399,-0.03750239716172875,-0.018842022585026177
DRAA,0.4914028905244226,0.5042441021257565,0.36066212238633966,0.4840351094187017,0.09139248196295326,0.03846696582351407
DRAMSELVA,-0.08002676909984459,0.18172434016970185,-0.11454176306999456,0.16150074125373026,0.05048136874658758,-0.1470817545788365
DRYSDALE,0.4882707301760613,0.6249458180848927,0.29926783536634,0.5159653944405788,-0.12587489264668092,0.054929216921142554
DURACK,0.06481011841483428,0.35805743701971643,0.26952465621471716,0.4704949731146715,-0.21320997694136828,-0.25773263511288325
EASTMAIN,0.4909682797879666,0.7305497475893984,0.4825218685295493,0.7371306062941807,0.3919697540539531,0.22814891774826065
EBRO,0.5921379427198004,0.6197476274807364,0.4181949736627796,0.5851665225994082,0.12527497185441516,0.1584879664526852
EEL,0.00544957766975932,0.14213381090374028,-0.0796409930429478,0.055048188256318034,0.8301588064214452,0.8664587415167273
ELBE,0.5518326346965231,0.5612920524090255,0.3229712960589673,0.5014807556781669,0.014289075369018333,0.03916114395963502
ELLICE,0.06612641782346024,0.2801481253484001,-0.021621809315490865,0.1817243401697019,-0.24659673617320552,-0.3418945882669658
ESMERALDAS,-0.15160380967709602,-0.008714783093600034,-0.03579149474564157,0.044624594203397636,0.14558908196454717,0.09299908237384161
ESSEQUIBO,0.03583954373567106,0.46804228403226444,0.11441535160177799,0.440735592520221,0.09575241223900387,-0.05232341409579666
FERGUSON,0.42785446122083715,0.6463123638247338,0.4821426891485574,0.6763305214589151,0.014627192499206094,0.11715032439906944
FEUILLES,0.1185059466078339,0.5286873173344331,0.11251439325987259,0.5060041333386298,-0.20638198892956627,-0.16883569306292792
FITZROY,0.5132939571716062,0.5230891404531091,0.14200125730102012,0.4445934553655361,0.16825694148051762,0.14345718228873489
FLINDERS,0.6211583028491524,0.6493987455388983,0.3396935257084474,0.5645504782620424,0.09055285802120192,0.04077626673015822
FORTESCUE,-0.0007824418733198716,0.5042251955430462,0.02649708133292865,0.4941812381768256,-0.04810899933251401,-0.08579898960214224
FRASER,0.5020744694811249,0.509982373116045,0.20735939866865963,0.4479282400069148,-0.05134039390096989,-0.0631538010773808
FUERTE NUEVO,0.08238986412374633,0.38053905533605825,-0.06910167140537303,0.29212608634590354,-0.19143159503289292,-0.07168221481614959
GALANA,0.2856438446634026,0.5441627523004031,-0.00678868085589734,0.4969383642429316,0.11533007674501106,-0.09778994830485394
GALLEGOS,0.23039805786557382,0.3553345272593507,0.17389019941333547,0.30276503540974914,-0.12287519819640216,0.10690449676496976
GAMBIA,0.28967738859579384,0.7661154282252716,0.3346854714929914,0.7604042265998606,0.06530856883289994,-0.0502342329480407
GANGES,0.5751190476125412,0.5853890145594765,0.31231190119118973,0.5772602479987224,-0.009289264308884968,0.01870556161961771
GARONNE (also RIO GARONA),0.11452867437758256,0.5659073929487355,0.0046374912661181975,0.4968870435962343,-0.048892484697732476,0.10383602077100215
GASCOYNE,0.48359384485537227,0.5248132552021338,0.42679118508470376,0.5191388564363419,0.09090958605899471,0.1398801860316097
GEBA (also KAYANGA),0.3257014373729185,0.4162052056699595,0.22202389178759932,0.3776017487197033,-0.15449799077778936,0.02321035412742638
GEORGE,-0.048009013327241036,0.3343159171659032,0.020070916726363703,0.3023155515805613,-0.07515845625674132,0.07158541624582627
GILBERT,0.15438021474821498,0.5527647303372606,-0.02024373010176023,0.4768254466073338,-0.0709761990776852,-0.159824298003058
GLOMAA,0.2558573900398998,0.5490075829869093,0.1749366794162114,0.49785622674173274,0.14349141751282476,0.08891787425369735
GOASCORAN,,,,,,
GODAVARI,0.5339770691342661,0.5507037104288239,0.28531464115629923,0.5106093779671745,0.045932621867263046,0.06696690394344305
GONO,-0.012580796550610559,0.41403933560541256,-0.012580796550610552,0.41403933560541256,0.5234386932932225,0.0
GOTA,0.11790717923018107,0.49245368340633555,-0.005701046109258957,0.3953326358183892,-0.0796332510489685,-0.16801416772379882
GOURITZ,0.4614331198310471,0.722324463569549,0.5914933919837372,0.753843999205038,0.03165303717373288,0.024397501823713332
GRANDE DE MATAGALPA,0.17376612119109214,0.3962946964838807,0.31110162070239805,0.4793359057594335,0.06918009180940059,0.12838441548542753
GREAT FISH (also GROOT-VIS),0.27428592469085794,0.4804999801042981,0.2549522398978526,0.46487093146146485,0.13794800390447165,0.21705833153124504
GREAT KEI (also GROOT-KEI),-0.008752968483897351,0.21786957734000087,-0.16860504437414606,0.09416472308615167,-0.02378465775617286,0.18239615148180519
GREAT SALT LAKE,0.6809150207437804,0.687279058971349,0.3876773279249744,0.6651883362546464,0.06975116492989965,0.11931283204808502
GREAT SCARCIES (also KOLENTE),0.07939263172357454,0.20701966780270628,0.07939263172357457,0.20701966780270628,0.23965556145740025,0.0
GUADALQUIVIR,0.10772909861865318,0.6750063775671038,0.13334249471621518,0.6436591713257752,-0.07005082476266158,-0.2593362127000796
GUADIANA,0.5749889902478575,0.5736745226036818,0.3603472411088798,0.5032667170726799,0.1474759616023363,0.09349429355229784
GUAYAS,0.2736707155443908,0.49850561570292823,0.13751194826341717,0.4462196360880287,0.3156332527636418,0.21224998378646018
GUDENA,,,,,,
GUIR,0.712891081566944,0.7418965811952762,0.41679675630625046,0.6849589881021202,-0.008960570040501542,-0.08833125309610917
GURUPI,0.21549801070269647,0.4654271779792929,0.11730219115180868,0.3759394474002829,-0.4102440212160663,-0.3259644848496231
HAI HE,0.62569137303254,0.6339054150142843,0.373966093726285,0.6037544489844787,0.01792776326854299,0.08850373805721033
HAMUN-I-LORA,0.23601222116841708,0.5268718725918177,0.16732291498083474,0.5101949303264508,-0.0358208430673169,0.1622908070005656
HAMUN-I-MASHKEL,0.5643395826223244,0.5951684263196408,0.2292430379759347,0.4965846427463223,-0.14071403192469314,-0.09839854035636748
HAMUN,0.5465973842042359,0.5464141504126904,0.22745187515490278,0.5113163126996542,0.011990680392916194,0.024416652799314452
HAN-GANG,-0.032167724756224245,0.15084899057221549,-0.07658346474266735,0.10682983937756475,-0.03980768215561657,-0.19616142650276056
HANJIANG XIXI,0.38389827213823746,0.6486749731408025,0.4094684027357165,0.6460665310183759,-0.25370094775485424,-0.3188563047837357
HAR US NUUR,0.5566435012452504,0.5462385516451996,0.3043902532605056,0.5201441003169343,0.05141309127610285,0.020677700082748964
HARI,0.03727126545414628,0.5182601884131252,0.07596564243239066,0.5105951524603696,0.0431235945880461,0.33021337618750946
HAYES,0.48137236452023874,0.48786889893609253,0.20451519082737854,0.42391383705451646,-0.011848988691621607,0.033565359936381364
HINGOL,0.19849542991810346,0.47718389478648576,0.3371077496403208,0.5478678009148595,-0.12633282813691254,-0.19284730395996752
HODNA,0.09009798474189598,0.4578327136255759,0.038772327930461196,0.43217545638170796,-0.22321376486375571,-0.08508037730275972
HONDO,0.3901809430906827,0.42966892442365967,0.2000916468310698,0.29405935819666973,-0.33641929311831775,-0.21355987210219282
HORNADAY,-0.01737163678784623,0.26930925072762085,-0.12993388652967644,0.1644746043404516,0.5721343936329036,0.2396668341418141
HORTON,0.3899485363564167,0.4180139230387152,0.31208386081171147,0.3683624270224853,-0.21239067651774762,-0.14364030373182207
HUAI HE,0.6402053892794457,0.6667211924385484,0.27451705596398623,0.5737851398528456,-0.061678105627863716,0.03383563210225624
HUASCO,0.3103076595223329,0.4264014327112208,0.3188951051631304,0.4128614119223852,-0.7916097230814986,-0.682727143301962
HUDSON,-0.20571169842494474,0.23399243186055813,-0.13453045201728112,0.25276491428715275,0.20495038600880788,-0.1420327113401339
IIJOKI,0.2712735153376904,0.31430269031480196,0.49100814331436643,0.485082174977794,0.40185822858186604,0.2800051170443268
INCOMATI (also KOMATI),0.2383349042585864,0.5442816204673406,0.16136481472072095,0.5016816164604876,0.1747146795277117,-0.0354927961068458
INDIGIRKA,0.5930885063655474,0.6003901718300363,0.17267484488553245,0.5162761674301485,-0.011649110552579521,-0.05590575054820866
INDUS,0.7044568980120822,0.7267825456595668,0.2997238712772493,0.680363264148842,0.022211930275900578,0.05964229404220516
IRRAWADDY,0.5557600398606268,0.5616314018363701,0.3121434515533476,0.541382391922815,-0.0344098479694868,-0.06521491218705253
ISHIKARI,0.25233558916856996,0.42966892442365967,0.4462412244507164,0.5669677773761886,-0.3174836557997279,-0.30941343011684336
ITAPECURU,-0.00556726561450512,0.33611016403361677,-0.14107503981843292,0.243585183994123,-0.08618439162879234,-0.19213147570737915
ITAPICURU,0.29324894388913575,0.5382952399042379,0.19040035527887267,0.48156565047444017,-0.17186880279154174,0.01093188831131506
JACUI,0.17186615137493008,0.5584238535569253,0.0381664179900884,0.5469594570261274,-0.046610609394408746,0.018630838394921394
JAGUARIBE,0.735663443728261,0.7907842342775493,0.4718915858769158,0.717558772682955,-0.14469745898433772,-0.1486044769205139
JAMES,0.5425457921834963,0.642270714991117,0.504821607383,0.6434475209516464,0.15837970883532007,0.35344908217070764
JEQUITINHONHA,-0.009745951449279014,0.4060259325449358,-0.04150862445314994,0.36279592734507504,0.296270347894312,-0.09558182024285428
JOKULSA A FJOLLUM,0.9696290254514334,0.7745966692414834,0.9696290254514334,0.7745966692414834,-0.9999598921436066,-0.8660254037844387
JUBBA (also GENALE WENZ),0.5849892014277761,0.5980250084242037,0.2890396001476569,0.5673095558711422,-0.06849646666783907,-0.0773032222239581
JURADO,,,,,,
KALIXALVEN,0.6697409849587476,0.7877263614433762,0.7021658718434602,0.8051136086710518,0.36488696612087024,0.3086066999241838
KAMCHATKA,0.2451418259193241,0.6683659126456508,0.2207600895567968,0.6555712511233357,-0.1721272821222137,0.09950065906762501
KAPUAS,0.15803555048535256,0.5753091733476937,0.1591469745241686,0.4946922839405587,-0.02590417495589988,-0.004403454229974594
KARNAPHULI,0.6097191341104339,0.7326950970650465,0.6398066820770038,0.7562376774775251,-0.16796517935045407,0.013231403100624081
KELANTAN,0.2189256524125325,0.3672398873558466,0.1271881853833792,0.27020827855931334,0.08640468137130117,0.10087297773579687
KEMIJOKI,-0.12581391159887728,0.4064854270862734,-0.004432264182767848,0.385271791485028,0.05158209601065851,0.21687007691793497
KEM,0.3124986102492067,0.6922306049552819,0.2237193748039983,0.6478951576964804,0.0560938101707565,-0.08859062359562161
KHATANGA,0.5686587891342342,0.5793943553711507,0.25908999897625684,0.518387563717211,0.010271128972261274,0.005892997613564827
KINABATANGAN,0.4240936080686528,0.6086976429335179,0.571498290897572,0.6793838022007778,0.422066481643263,0.5120357316573165
KISO,0.736981540904646,0.8451542547285167,0.73267758844771,0.8247860988423227,0.32287010616808115,0.40824829046386296
KITAKAMI,0.12311166656112339,0.4264014327112208,0.0949437175037615,0.38533731779422614,0.4999801115604025,0.4107919181288746
KIZILIRMAK,-0.050109973685780955,0.6085687411821056,-0.03266403781988045,0.5746572012417155,0.26901681697384305,-0.02784308255476828
KLAMATH,0.18439113482008715,0.45152945047836185,0.053046263752336,0.41882340524995926,0.29143237965379515,0.3296565552936758
KOBUK,-0.14915626195135273,0.11081599475697448,-0.23889422225865597,0.05389220940501084,0.17541877731499214,0.20859362425558234
KOKEMAENJOKI,0.3229180632215597,0.5250022182739293,0.3474503186408851,0.544349990747774,0.32246398949056043,0.4242031060948064
KOLOK,-0.17407733155713043,-0.2581988897471611,-0.17407733155713043,-0.2581988897471611,-0.5016968735297342,-0.8660254037844387
KOLYMA,0.6305998245830527,0.6481310727838211,0.2648679497885378,0.5956836965996987,0.006391492678046824,0.027678390329494172
KOUILOU,0.22629155895731548,0.5980785666231918,0.18528095230605704,0.5673214162584808,0.06321494325318991,-0.0747314280413326
KOVDA,0.21544902354823567,0.5631011606122981,0.10593873485046962,0.458179254948401,0.09631420012076149,0.35580145593039647
KRISHNA,0.5647690692987545,0.5765748965408752,0.24004955615800586,0.4890730538542475,0.08419939510825054,0.15348629572285305
KUANTAN,-0.09724644363532953,0.0,-0.19659173512166978,-0.11009637651263607,-0.17424915997807205,-0.372396623619252
KUBAN,0.24569296782799616,0.5584105896909558,0.3539261772966105,0.5336916224356875,0.14321148771748746,0.05310807062747431
KUNENE (also CUNENE),0.6076845864249575,0.6312409203845437,0.41138044066664353,0.5884156231607995,0.01877762833257375,0.01474829586278033
KURA,0.4939264618231801,0.4866990585512791,0.22615037223185838,0.40513815344940746,0.02301101623627911,-0.023786695140530632
KUSKOKWIM,0.6560927708327843,0.7160283991730328,0.44169176735227816,0.6843604450268262,0.05370210800070739,0.007278828662131951
KYMIJOKI,0.20180734997336658,0.48122447405980634,-0.056708378297707716,0.36287810372021956,-0.11506421828397834,-0.004845572985651331
LA GRANDE,0.5160612534842505,0.5401143469560541,0.5282061927110318,0.5900989364209199,-0.04316882438309367,-0.05384368086277711
LAGARFLJOT,,,,,,
LAKE BALKHASH,0.5912216785262789,0.5974965759398677,0.30911324792097783,0.5603968069530738,-0.0070883674933851235,-0.014783619561023295
LAKE EYRE,0.5957282157102481,0.617691027311776,0.20940138584537918,0.5884908705196221,0.001353616516295324,0.05894198731030649
LAKE GAIRDNER,0.2358761429955066,0.5075818970158258,0.20860672526450508,0.51640014061559,-0.08337789360594695,0.048303765007410196
LAKE NATRON,0.3278263145838311,0.5171965391047386,0.41614339079469437,0.5542592375175908,-0.36155215281787684,-0.28264870325036523
