Epoch,Loss,R2_FRI,R2_DRI
1,0.081615,-1.96549,-1.819071
2,0.050687,-0.48579,-0.595526
3,0.044114,-0.325025,-0.43627
4,0.040924,-0.229498,-0.32883
5,0.038839,-0.19412,-0.25219
6,0.037616,-0.149292,-0.208898
7,0.036843,-0.122996,-0.179451
8,0.035725,-0.122328,-0.156719
9,0.035391,-0.085227,-0.148269
10,0.034952,-0.092563,-0.147991
11,0.034459,-0.080621,-0.118784
12,0.033892,-0.081797,-0.102855
13,0.033698,-0.072086,-0.103636
14,0.033381,-0.064011,-0.08834
15,0.033361,-0.070452,-0.088635
16,0.033005,-0.053563,-0.086299
17,0.032775,-0.057974,-0.080153
18,0.032569,-0.056315,-0.082682
19,0.032382,-0.051767,-0.078985
20,0.032162,-0.056681,-0.073745
21,0.032024,-0.051557,-0.062006
22,0.031643,-0.047533,-0.065365
23,0.031538,-0.050845,-0.054172
24,0.031387,-0.056119,-0.049306
25,0.031061,-0.043596,-0.045669
26,0.030921,-0.036033,-0.048456
27,0.0307,-0.034069,-0.049398
28,0.03019,-0.040816,-0.030982
29,0.030034,-0.03416,-0.033441
30,0.029786,-0.043332,-0.019286
31,0.029588,-0.039464,-0.016527
32,0.029275,-0.033938,-0.015047
33,0.0291,-0.035878,-0.01278
34,0.02855,-0.019645,0.004452
35,0.028413,-0.019487,0.009493
36,0.028204,-0.017604,0.010852
37,0.027768,-0.018535,0.026493
38,0.027494,-0.021854,0.01893
39,0.027103,-0.006933,0.038258
40,0.027089,0.002175,0.028427
41,0.026299,0.008718,0.040637
42,0.026763,0.002917,0.044054
43,0.025837,0.011593,0.055569
44,0.025584,0.016423,0.074017
45,0.025557,0.01647,0.07411
46,0.025079,0.034944,0.073254
47,0.024976,0.019587,0.075413
48,0.024979,0.037662,0.078961
49,0.024301,0.031953,0.089059
50,0.024074,0.034761,0.106786
51,0.023836,0.046574,0.100587
52,0.023461,0.054588,0.123299
53,0.023386,0.050048,0.110942
54,0.023284,0.05838,0.115182
55,0.022772,0.077196,0.13098
56,0.022294,0.062965,0.158603
57,0.022516,0.066507,0.124173
58,0.022165,0.081693,0.14958
59,0.021738,0.08133,0.15679
60,0.021625,0.100755,0.171412
61,0.021476,0.11188,0.162122
62,0.020807,0.116135,0.158221
63,0.020563,0.136744,0.176745
64,0.020495,0.132428,0.179798
65,0.020542,0.125788,0.184917
66,0.020185,0.127061,0.173235
67,0.019985,0.138588,0.201516
68,0.019874,0.150147,0.202716
69,0.01956,0.152971,0.213317
70,0.019549,0.164684,0.207145
71,0.018982,0.164316,0.221254
72,0.01884,0.167395,0.22449
73,0.018917,0.157357,0.226749
74,0.018644,0.184777,0.245674
75,0.018345,0.192388,0.233371
76,0.018158,0.189095,0.249252
77,0.018192,0.194485,0.235796
78,0.018148,0.19593,0.252948
79,0.017749,0.204264,0.247957
80,0.017483,0.212116,0.254361
81,0.017236,0.211471,0.251225
82,0.017134,0.217185,0.272109
83,0.017095,0.227425,0.2797
84,0.017047,0.245147,0.255678
85,0.016823,0.228571,0.278213
86,0.01661,0.242509,0.274116
87,0.016495,0.246643,0.280482
88,0.016299,0.245626,0.288536
89,0.01615,0.268526,0.299014
90,0.016307,0.263058,0.290061
91,0.01581,0.254661,0.298156
92,0.01598,0.263412,0.29401
93,0.015741,0.274572,0.297524
94,0.01556,0.266716,0.303838
95,0.015435,0.282695,0.310905
96,0.015353,0.290829,0.32388
97,0.015124,0.29687,0.315265
98,0.015293,0.28177,0.305999
99,0.01505,0.287387,0.317705
100,0.014858,0.279852,0.298903
